actual_cost	date	items	quantity	row_id	row_name
2030.49	2020-03-01	587	14112	03K	NHS NORTH LINCOLNSHIRE
2541.92	2020-03-01	674	19124	03L	NHS ROTHERHAM
5304.42	2020-03-01	1403	42180	03N	NHS SHEFFIELD
4245.88	2020-03-01	1200	26290	03Q	NHS VALE OF YORK
6006.15	2020-03-01	1606	44604	03R	NHS WAKEFIELD
1743.6	2020-03-01	485	15135	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
1439.32	2020-03-01	425	10250	04C	NHS LEICESTER CITY
1925.16	2020-03-01	534	15430	04V	NHS WEST LEICESTERSHIRE
2358.15	2020-03-01	662	16644	04Y	NHS CANNOCK CHASE
2228.15	2020-03-01	628	14480	05D	NHS EAST STAFFORDSHIRE
3859.73	2020-03-01	1066	29354	05G	NHS NORTH STAFFORDSHIRE
3065	2020-03-01	824	22169	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2107.16	2020-03-01	585	14893	05V	NHS STAFFORD AND SURROUNDS
3572.89	2020-03-01	1020	25776	05W	NHS STOKE ON TRENT
12061.74	2020-03-01	3140	84212	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
10348.77	2020-03-01	2730	74800	06K	NHS EAST AND NORTH HERTFORDSHIRE
7778.51	2020-03-01	2129	53595	06L	NHS IPSWICH AND EAST SUFFOLK
10871.4	2020-03-01	2853	78669	06N	NHS HERTS VALLEYS
4287.31	2020-03-01	1209	28934	06Q	NHS MID ESSEX
5237.82	2020-03-01	1355	34846	06T	NHS NORTH EAST ESSEX
2586.32	2020-03-01	715	16582	07G	NHS THURROCK
5829.03	2020-03-01	1588	37409	07H	NHS WEST ESSEX
4704.76	2020-03-01	1189	29855	07K	NHS WEST SUFFOLK
3004.19	2020-03-01	786	20109	09D	NHS BRIGHTON AND HOVE
6768.36	2020-03-01	1911	45856	10Q	NHS OXFORDSHIRE
2962.41	2020-03-01	785	20769	10R	NHS PORTSMOUTH
11732.41	2020-03-01	3239	77806	11J	NHS DORSET
10747.1	2020-03-01	2917	76396	11M	NHS GLOUCESTERSHIRE
8641.71	2020-03-01	2290	59098	11N	NHS KERNOW
6244.98	2020-03-01	1611	44356	11X	NHS SOMERSET
4839.67	2020-03-01	1327	38313	12F	NHS WIRRAL
3787.41	2020-03-01	1019	25011	13T	NHS NEWCASTLE GATESHEAD
6362.47	2020-03-01	1703	47731	14L	NHS MANCHESTER
8510.11	2020-03-01	2278	62363	14Y	NHS BUCKINGHAMSHIRE
5240.77	2020-03-01	1439	34097	15A	NHS BERKSHIRE WEST
8673.14	2020-03-01	2439	61352	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
14110.54	2020-03-01	3932	94753	15E	NHS BIRMINGHAM AND SOLIHULL
9699.14	2020-03-01	2730	71239	15F	NHS LEEDS
9658.04	2020-03-01	2639	64790	15M	NHS DERBY AND DERBYSHIRE
13141.98	2020-03-01	3457	97163	15N	NHS DEVON
6508.02	2020-03-01	1698	49385	16C	NHS TEES VALLEY
10854.67	2020-03-01	2881	72971	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
17934.45	2020-03-01	4738	121871	26A	NHS NORFOLK AND WAVENEY
9940.45	2020-03-01	2645	75668	27D	NHS CHESHIRE
8448.7	2020-03-01	2247	58261	36J	NHS BRADFORD DISTRICT AND CRAVEN
16877.69	2020-03-01	4663	113668	36L	NHS SOUTH WEST LONDON
5356.27	2020-03-01	1512	36060	42D	NHS NORTH YORKSHIRE
10697.92	2020-03-01	2911	68266	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12929.04	2020-03-01	3483	87004	70F	NHS WEST SUSSEX
9475.56	2020-03-01	2717	64147	71E	NHS LINCOLNSHIRE
19862.41	2020-03-01	5357	130662	72Q	NHS SOUTH EAST LONDON
9565.96	2020-03-01	2596	69414	78H	NHS NORTHAMPTONSHIRE
5089.98	2020-03-01	1328	36518	84H	NHS COUNTY DURHAM
24671.89	2020-03-01	6695	165164	91Q	NHS KENT AND MEDWAY
15131.04	2020-03-01	4109	104865	92A	NHS SURREY HEARTLANDS
10564.08	2020-03-01	2914	76175	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
17045.61	2020-03-01	4578	110974	93C	NHS NORTH CENTRAL LONDON
9245.31	2020-03-01	2360	64686	97R	NHS EAST SUSSEX
7078.71	2020-03-01	1913	47886	99A	NHS LIVERPOOL
1643.08	2020-03-01	417	10082	99C	NHS NORTH TYNESIDE
3118.53	2020-03-01	853	19789	99E	NHS BASILDON AND BRENTWOOD
2072.11	2020-03-01	574	12868	99F	NHS CASTLE POINT AND ROCHFORD
2103.85	2020-03-01	598	13007	99G	NHS SOUTHEND
19253.19	2020-03-01	5431	118334	A3A8R	NHS NORTH EAST LONDON
12966.06	2020-03-01	3573	80676	B2M3M	NHS COVENTRY AND WARWICKSHIRE
13140.12	2020-03-01	3638	92454	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
10152.75	2020-03-01	2782	67661	D4U1Y	NHS FRIMLEY
18387.06	2020-03-01	4863	125979	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
14079.35	2020-03-01	3915	99084	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
3048.94	2020-03-01	776	21648	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
26276.46	2020-03-01	7337	172428	W2U3Z	NHS NORTH WEST LONDON
6795.79	2020-03-01	1811	51212	X2C4Y	NHS KIRKLEES
2320.48	2020-04-01	679	15790	00L	NHS NORTHUMBERLAND
929.63	2020-04-01	297	6268	00N	NHS SOUTH TYNESIDE
1618.53	2020-04-01	499	11528	00P	NHS SUNDERLAND
1730.84	2020-04-01	536	12534	00Q	NHS BLACKBURN WITH DARWEN
1384	2020-04-01	394	10399	00R	NHS BLACKPOOL
2338.75	2020-04-01	696	16943	00T	NHS BOLTON
1963.75	2020-04-01	569	13216	00V	NHS BURY
1800.67	2020-04-01	540	13901	00X	NHS CHORLEY AND SOUTH RIBBLE
2157.83	2020-04-01	648	15974	00Y	NHS OLDHAM
3583.09	2020-04-01	1101	28830	01A	NHS EAST LANCASHIRE
1578.62	2020-04-01	469	11623	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
2248.26	2020-04-01	625	17141	01E	NHS GREATER PRESTON
1456.04	2020-04-01	440	10590	01F	NHS HALTON
1963.19	2020-04-01	582	14231	01G	NHS SALFORD
3555.7	2020-04-01	1028	26717	01H	NHS NORTH CUMBRIA
1739.14	2020-04-01	530	13502	01J	NHS KNOWSLEY
3843.64	2020-04-01	1036	29690	01K	NHS MORECAMBE BAY
2176.67	2020-04-01	620	16199	01T	NHS SOUTH SEFTON
1533.44	2020-04-01	442	12210	01V	NHS SOUTHPORT AND FORMBY
2453.75	2020-04-01	721	18188	01W	NHS STOCKPORT
2134.86	2020-04-01	656	16017	01X	NHS ST HELENS
1701.3	2020-04-01	525	12814	01Y	NHS TAMESIDE AND GLOSSOP
2283.36	2020-04-01	657	16920	02A	NHS TRAFFORD
2280.4	2020-04-01	661	16438	02E	NHS WARRINGTON
1337.73	2020-04-01	323	11454	02G	NHS WEST LANCASHIRE
2948.56	2020-04-01	863	21195	02H	NHS WIGAN BOROUGH
1762.01	2020-04-01	501	12295	02M	NHS FYLDE AND WYRE
2060.5	2020-04-01	652	12667	02P	NHS BARNSLEY
1195.72	2020-04-01	352	8898	02Q	NHS BASSETLAW
2277.32	2020-04-01	672	16215	02T	NHS CALDERDALE
3084.09	2020-04-01	922	21079	02X	NHS DONCASTER
2567.24	2020-04-01	737	19098	02Y	NHS EAST RIDING OF YORKSHIRE
2504.11	2020-04-01	718	19474	03F	NHS HULL
1206.03	2020-04-01	346	9104	03H	NHS NORTH EAST LINCOLNSHIRE
1490.55	2020-04-01	437	10563	03K	NHS NORTH LINCOLNSHIRE
2056.48	2020-04-01	589	15401	03L	NHS ROTHERHAM
4531.43	2020-04-01	1238	34916	03N	NHS SHEFFIELD
2807.45	2020-04-01	854	19292	03Q	NHS VALE OF YORK
4213.43	2020-04-01	1289	30320	03R	NHS WAKEFIELD
1360.27	2020-04-01	373	10457	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
1100.29	2020-04-01	371	7374	04C	NHS LEICESTER CITY
1385.58	2020-04-01	416	10542	04V	NHS WEST LEICESTERSHIRE
1689.29	2020-04-01	483	12085	04Y	NHS CANNOCK CHASE
1753.08	2020-04-01	514	12346	05D	NHS EAST STAFFORDSHIRE
2825.15	2020-04-01	847	20992	05G	NHS NORTH STAFFORDSHIRE
2189.38	2020-04-01	660	15256	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1572.13	2020-04-01	486	11576	05V	NHS STAFFORD AND SURROUNDS
2982.36	2020-04-01	890	22249	05W	NHS STOKE ON TRENT
8611.45	2020-04-01	2410	59193	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
8147.28	2020-04-01	2129	59795	06K	NHS EAST AND NORTH HERTFORDSHIRE
4864.73	2020-04-01	1401	33866	06L	NHS IPSWICH AND EAST SUFFOLK
8135.06	2020-04-01	2292	62036	06N	NHS HERTS VALLEYS
3266.65	2020-04-01	990	21576	06Q	NHS MID ESSEX
3543.69	2020-04-01	995	23002	06T	NHS NORTH EAST ESSEX
2086.06	2020-04-01	582	14931	07G	NHS THURROCK
3950.41	2020-04-01	1093	24918	07H	NHS WEST ESSEX
3226.73	2020-04-01	829	21264	07K	NHS WEST SUFFOLK
2072.42	2020-04-01	594	14736	09D	NHS BRIGHTON AND HOVE
5683.7	2020-04-01	1622	41706	10Q	NHS OXFORDSHIRE
2305.45	2020-04-01	644	16655	10R	NHS PORTSMOUTH
9526.51	2020-04-01	2732	68002	11J	NHS DORSET
7792.17	2020-04-01	2153	59166	11M	NHS GLOUCESTERSHIRE
6372.2	2020-04-01	1842	43825	11N	NHS KERNOW
4691.36	2020-04-01	1259	34599	11X	NHS SOMERSET
3509.71	2020-04-01	997	26980	12F	NHS WIRRAL
2733.15	2020-04-01	805	18282	13T	NHS NEWCASTLE GATESHEAD
4630.6	2020-04-01	1330	33683	14L	NHS MANCHESTER
6340.55	2020-04-01	1806	48291	14Y	NHS BUCKINGHAMSHIRE
3791.61	2020-04-01	1101	27640	15A	NHS BERKSHIRE WEST
6420.28	2020-04-01	1854	49410	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
11577.81	2020-04-01	3386	80150	15E	NHS BIRMINGHAM AND SOLIHULL
6782.36	2020-04-01	2001	50871	15F	NHS LEEDS
7240.06	2020-04-01	2166	51202	15M	NHS DERBY AND DERBYSHIRE
9637.33	2020-04-01	2711	67637	15N	NHS DEVON
5159.47	2020-04-01	1480	38199	16C	NHS TEES VALLEY
8315.49	2020-04-01	2366	57813	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
12192.09	2020-04-01	3420	84681	26A	NHS NORFOLK AND WAVENEY
7212.42	2020-04-01	2062	54221	27D	NHS CHESHIRE
6288.48	2020-04-01	1794	45286	36J	NHS BRADFORD DISTRICT AND CRAVEN
13266.53	2020-04-01	4021	94159	36L	NHS SOUTH WEST LONDON
4095.29	2020-04-01	1206	29837	42D	NHS NORTH YORKSHIRE
8124.74	2020-04-01	2366	55633	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
9264.09	2020-04-01	2705	64133	70F	NHS WEST SUSSEX
7130.65	2020-04-01	2192	49333	71E	NHS LINCOLNSHIRE
15590.16	2020-04-01	4558	111300	72Q	NHS SOUTH EAST LONDON
7162.08	2020-04-01	2158	49806	78H	NHS NORTHAMPTONSHIRE
3874.33	2020-04-01	1118	27779	84H	NHS COUNTY DURHAM
17839.97	2020-04-01	5138	124932	91Q	NHS KENT AND MEDWAY
11511.1	2020-04-01	3286	84614	92A	NHS SURREY HEARTLANDS
8263.41	2020-04-01	2352	60031	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
14116.87	2020-04-01	4134	96995	93C	NHS NORTH CENTRAL LONDON
6716.45	2020-04-01	1821	49218	97R	NHS EAST SUSSEX
5465.9	2020-04-01	1538	39472	99A	NHS LIVERPOOL
1434.13	2020-04-01	398	10058	99C	NHS NORTH TYNESIDE
2222.58	2020-04-01	675	14252	99E	NHS BASILDON AND BRENTWOOD
1475.61	2020-04-01	450	9656	99F	NHS CASTLE POINT AND ROCHFORD
1506.92	2020-04-01	472	9695	99G	NHS SOUTHEND
15071.88	2020-04-01	4776	95796	A3A8R	NHS NORTH EAST LONDON
8958.61	2020-04-01	2758	60520	B2M3M	NHS COVENTRY AND WARWICKSHIRE
10179.84	2020-04-01	2977	74104	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
7060.49	2020-04-01	2158	48993	D4U1Y	NHS FRIMLEY
13597.57	2020-04-01	3849	94518	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
10898.05	2020-04-01	3224	75996	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
2782.9	2020-04-01	739	20395	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
20704.26	2020-04-01	6404	140885	W2U3Z	NHS NORTH WEST LONDON
5763.15	2020-04-01	1582	43223	X2C4Y	NHS KIRKLEES
1538.42	2020-05-01	545	11427	00L	NHS NORTHUMBERLAND
739.58	2020-05-01	243	5714	00N	NHS SOUTH TYNESIDE
993.63	2020-05-01	373	8112	00P	NHS SUNDERLAND
1327.93	2020-05-01	428	10829	00Q	NHS BLACKBURN WITH DARWEN
773.92	2020-05-01	292	5618	00R	NHS BLACKPOOL
1851.69	2020-05-01	579	15017	00T	NHS BOLTON
1319.4	2020-05-01	453	10245	00V	NHS BURY
1291.47	2020-05-01	448	11328	00X	NHS CHORLEY AND SOUTH RIBBLE
1503.55	2020-05-01	490	12554	00Y	NHS OLDHAM
2562.66	2020-05-01	863	22074	01A	NHS EAST LANCASHIRE
985.86	2020-05-01	349	7945	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
1430.17	2020-05-01	480	12102	01E	NHS GREATER PRESTON
1092.3	2020-05-01	356	9630	01F	NHS HALTON
1473.97	2020-05-01	483	11420	01G	NHS SALFORD
2488.14	2020-05-01	831	19894	01H	NHS NORTH CUMBRIA
1265.61	2020-05-01	407	10934	01J	NHS KNOWSLEY
2586.08	2020-05-01	814	21092	01K	NHS MORECAMBE BAY
1459.29	2020-05-01	469	11482	01T	NHS SOUTH SEFTON
1123.06	2020-05-01	351	9434	01V	NHS SOUTHPORT AND FORMBY
1672.17	2020-05-01	551	13058	01W	NHS STOCKPORT
1582.83	2020-05-01	515	13299	01X	NHS ST HELENS
1237.82	2020-05-01	431	9739	01Y	NHS TAMESIDE AND GLOSSOP
1514.37	2020-05-01	479	12339	02A	NHS TRAFFORD
1521.01	2020-05-01	471	11800	02E	NHS WARRINGTON
1225.65	2020-05-01	274	10270	02G	NHS WEST LANCASHIRE
2088.32	2020-05-01	714	16698	02H	NHS WIGAN BOROUGH
1053.54	2020-05-01	331	8210	02M	NHS FYLDE AND WYRE
1328.35	2020-05-01	440	9985	02P	NHS BARNSLEY
858.6	2020-05-01	261	6388	02Q	NHS BASSETLAW
1576.02	2020-05-01	519	12194	02T	NHS CALDERDALE
1972.73	2020-05-01	690	14580	02X	NHS DONCASTER
2020.13	2020-05-01	687	15573	02Y	NHS EAST RIDING OF YORKSHIRE
1992.56	2020-05-01	610	16080	03F	NHS HULL
770.55	2020-05-01	261	5880	03H	NHS NORTH EAST LINCOLNSHIRE
983.72	2020-05-01	375	7302	03K	NHS NORTH LINCOLNSHIRE
1284.17	2020-05-01	394	9393	03L	NHS ROTHERHAM
2777.04	2020-05-01	902	21578	03N	NHS SHEFFIELD
2266.94	2020-05-01	751	17594	03Q	NHS VALE OF YORK
2855.5	2020-05-01	991	22460	03R	NHS WAKEFIELD
727.8	2020-05-01	228	6043	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
746.01	2020-05-01	257	5748	04C	NHS LEICESTER CITY
1093.05	2020-05-01	343	8526	04V	NHS WEST LEICESTERSHIRE
1159.78	2020-05-01	400	9068	04Y	NHS CANNOCK CHASE
1202.87	2020-05-01	377	9364	05D	NHS EAST STAFFORDSHIRE
2078.65	2020-05-01	691	17093	05G	NHS NORTH STAFFORDSHIRE
1537.08	2020-05-01	500	12118	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1002.49	2020-05-01	372	7982	05V	NHS STAFFORD AND SURROUNDS
2001.61	2020-05-01	722	16066	05W	NHS STOKE ON TRENT
6438.48	2020-05-01	1938	46815	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
4962.8	2020-05-01	1517	38169	06K	NHS EAST AND NORTH HERTFORDSHIRE
3516.75	2020-05-01	1129	25941	06L	NHS IPSWICH AND EAST SUFFOLK
5293.38	2020-05-01	1701	44219	06N	NHS HERTS VALLEYS
2172.61	2020-05-01	777	16589	06Q	NHS MID ESSEX
2623.14	2020-05-01	756	19333	06T	NHS NORTH EAST ESSEX
1159.75	2020-05-01	382	8302	07G	NHS THURROCK
2575.18	2020-05-01	787	18241	07H	NHS WEST ESSEX
2460.52	2020-05-01	632	17028	07K	NHS WEST SUFFOLK
1357.62	2020-05-01	432	10021	09D	NHS BRIGHTON AND HOVE
3322.14	2020-05-01	1087	26107	10Q	NHS OXFORDSHIRE
1538.36	2020-05-01	500	12671	10R	NHS PORTSMOUTH
6460.04	2020-05-01	2003	49829	11J	NHS DORSET
5428.65	2020-05-01	1666	44911	11M	NHS GLOUCESTERSHIRE
4651.67	2020-05-01	1463	35923	11N	NHS KERNOW
3139.66	2020-05-01	947	24714	11X	NHS SOMERSET
2456.75	2020-05-01	757	20583	12F	NHS WIRRAL
2031.01	2020-05-01	623	15981	13T	NHS NEWCASTLE GATESHEAD
3161.39	2020-05-01	1011	26942	14L	NHS MANCHESTER
3960.93	2020-05-01	1324	33011	14Y	NHS BUCKINGHAMSHIRE
2357.6	2020-05-01	740	18773	15A	NHS BERKSHIRE WEST
3972.57	2020-05-01	1340	31207	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
7805.42	2020-05-01	2490	59332	15E	NHS BIRMINGHAM AND SOLIHULL
4609.24	2020-05-01	1522	38172	15F	NHS LEEDS
5322.5	2020-05-01	1794	40164	15M	NHS DERBY AND DERBYSHIRE
6655.05	2020-05-01	2045	52553	15N	NHS DEVON
4060.12	2020-05-01	1244	32636	16C	NHS TEES VALLEY
5826.6	2020-05-01	1875	43908	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
9207.97	2020-05-01	2759	69458	26A	NHS NORFOLK AND WAVENEY
4537.37	2020-05-01	1462	38145	27D	NHS CHESHIRE
4516.42	2020-05-01	1431	35263	36J	NHS BRADFORD DISTRICT AND CRAVEN
7104.36	2020-05-01	2450	55778	36L	NHS SOUTH WEST LONDON
2995.33	2020-05-01	959	23504	42D	NHS NORTH YORKSHIRE
5364.75	2020-05-01	1818	40391	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
6145.23	2020-05-01	1979	47040	70F	NHS WEST SUSSEX
5100.35	2020-05-01	1764	38321	71E	NHS LINCOLNSHIRE
8666.32	2020-05-01	2873	67932	72Q	NHS SOUTH EAST LONDON
4880.49	2020-05-01	1688	38434	78H	NHS NORTHAMPTONSHIRE
2378.06	2020-05-01	831	17635	84H	NHS COUNTY DURHAM
12472.26	2020-05-01	4072	97335	91Q	NHS KENT AND MEDWAY
6900.24	2020-05-01	2219	55623	92A	NHS SURREY HEARTLANDS
5472.28	2020-05-01	1719	43417	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
6856.74	2020-05-01	2283	54808	93C	NHS NORTH CENTRAL LONDON
4415.66	2020-05-01	1388	34343	97R	NHS EAST SUSSEX
3672.73	2020-05-01	1200	28466	99A	NHS LIVERPOOL
833.42	2020-05-01	276	6025	99C	NHS NORTH TYNESIDE
1439.58	2020-05-01	474	10238	99E	NHS BASILDON AND BRENTWOOD
1016.11	2020-05-01	328	7490	99F	NHS CASTLE POINT AND ROCHFORD
943.67	2020-05-01	329	7262	99G	NHS SOUTHEND
7997	2020-05-01	2938	58590	A3A8R	NHS NORTH EAST LONDON
6109.33	2020-05-01	1941	46785	B2M3M	NHS COVENTRY AND WARWICKSHIRE
7134.77	2020-05-01	2377	55807	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
4746.31	2020-05-01	1626	36572	D4U1Y	NHS FRIMLEY
9921.23	2020-05-01	3118	76564	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
7119.29	2020-05-01	2365	55507	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
1657.5	2020-05-01	511	13703	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
10739.86	2020-05-01	3714	83814	W2U3Z	NHS NORTH WEST LONDON
3853.39	2020-05-01	1184	31243	X2C4Y	NHS KIRKLEES
1460.87	2020-06-01	484	10936	00L	NHS NORTHUMBERLAND
723.35	2020-06-01	254	5129	00N	NHS SOUTH TYNESIDE
1024.31	2020-06-01	354	7804	00P	NHS SUNDERLAND
1111.08	2020-06-01	374	8808	00Q	NHS BLACKBURN WITH DARWEN
912.12	2020-06-01	294	6768	00R	NHS BLACKPOOL
1662.95	2020-06-01	542	12807	00T	NHS BOLTON
1418.33	2020-06-01	481	10911	00V	NHS BURY
1439.5	2020-06-01	461	12552	00X	NHS CHORLEY AND SOUTH RIBBLE
1331.3	2020-06-01	462	11019	00Y	NHS OLDHAM
2534.69	2020-06-01	849	21098	01A	NHS EAST LANCASHIRE
1098.41	2020-06-01	372	8428	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
1549.34	2020-06-01	473	13549	01E	NHS GREATER PRESTON
1086.34	2020-06-01	350	9344	01F	NHS HALTON
1547.68	2020-06-01	503	11817	01G	NHS SALFORD
2576.99	2020-06-01	796	21940	01H	NHS NORTH CUMBRIA
1179.26	2020-06-01	376	10480	01J	NHS KNOWSLEY
2673.11	2020-06-01	846	20854	01K	NHS MORECAMBE BAY
1183.16	2020-06-01	395	8313	01T	NHS SOUTH SEFTON
1025.14	2020-06-01	335	8222	01V	NHS SOUTHPORT AND FORMBY
1600.83	2020-06-01	524	12797	01W	NHS STOCKPORT
1475.72	2020-06-01	478	11826	01X	NHS ST HELENS
1268.73	2020-06-01	432	10703	01Y	NHS TAMESIDE AND GLOSSOP
1621.89	2020-06-01	515	13557	02A	NHS TRAFFORD
1561.88	2020-06-01	527	12411	02E	NHS WARRINGTON
755.52	2020-06-01	251	5942	02G	NHS WEST LANCASHIRE
2228.05	2020-06-01	748	17261	02H	NHS WIGAN BOROUGH
1088.35	2020-06-01	353	8904	02M	NHS FYLDE AND WYRE
1332.77	2020-06-01	442	9369	02P	NHS BARNSLEY
980.08	2020-06-01	280	6762	02Q	NHS BASSETLAW
1824.85	2020-06-01	522	12855	02T	NHS CALDERDALE
2016.83	2020-06-01	680	15375	02X	NHS DONCASTER
2035.84	2020-06-01	651	15507	02Y	NHS EAST RIDING OF YORKSHIRE
1663.37	2020-06-01	552	13483	03F	NHS HULL
868.01	2020-06-01	277	7251	03H	NHS NORTH EAST LINCOLNSHIRE
1025.35	2020-06-01	360	7462	03K	NHS NORTH LINCOLNSHIRE
1442.92	2020-06-01	435	11428	03L	NHS ROTHERHAM
2841.15	2020-06-01	914	22471	03N	NHS SHEFFIELD
2041.89	2020-06-01	674	15248	03Q	NHS VALE OF YORK
3065.69	2020-06-01	967	22828	03R	NHS WAKEFIELD
791.73	2020-06-01	260	5712	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
671.06	2020-06-01	253	4668	04C	NHS LEICESTER CITY
956.26	2020-06-01	304	7436	04V	NHS WEST LEICESTERSHIRE
986.36	2020-06-01	335	7808	04Y	NHS CANNOCK CHASE
1178.49	2020-06-01	370	8517	05D	NHS EAST STAFFORDSHIRE
2071.23	2020-06-01	667	17261	05G	NHS NORTH STAFFORDSHIRE
1597.45	2020-06-01	536	12566	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1070.92	2020-06-01	347	9618	05V	NHS STAFFORD AND SURROUNDS
2180.38	2020-06-01	747	16566	05W	NHS STOKE ON TRENT
6076.42	2020-06-01	1820	42922	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
4841.78	2020-06-01	1489	36926	06K	NHS EAST AND NORTH HERTFORDSHIRE
3347.07	2020-06-01	1102	25597	06L	NHS IPSWICH AND EAST SUFFOLK
5011.55	2020-06-01	1546	40575	06N	NHS HERTS VALLEYS
2291.73	2020-06-01	758	16428	06Q	NHS MID ESSEX
2607.2	2020-06-01	766	19293	06T	NHS NORTH EAST ESSEX
1101.79	2020-06-01	375	7790	07G	NHS THURROCK
2293.53	2020-06-01	741	16800	07H	NHS WEST ESSEX
2363.48	2020-06-01	630	14151	07K	NHS WEST SUFFOLK
1317.18	2020-06-01	410	10389	09D	NHS BRIGHTON AND HOVE
3119.17	2020-06-01	1060	23795	10Q	NHS OXFORDSHIRE
1432.43	2020-06-01	418	10193	10R	NHS PORTSMOUTH
6277.3	2020-06-01	1901	47391	11J	NHS DORSET
4960.48	2020-06-01	1571	38722	11M	NHS GLOUCESTERSHIRE
4543.14	2020-06-01	1402	32937	11N	NHS KERNOW
3111.75	2020-06-01	934	25463	11X	NHS SOMERSET
2222.27	2020-06-01	685	19081	12F	NHS WIRRAL
2038.92	2020-06-01	645	15524	13T	NHS NEWCASTLE GATESHEAD
3044.6	2020-06-01	999	23952	14L	NHS MANCHESTER
3868.88	2020-06-01	1287	30731	14Y	NHS BUCKINGHAMSHIRE
2269.49	2020-06-01	736	17484	15A	NHS BERKSHIRE WEST
3712.62	2020-06-01	1262	28814	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
7335.7	2020-06-01	2475	53775	15E	NHS BIRMINGHAM AND SOLIHULL
4479.73	2020-06-01	1469	34678	15F	NHS LEEDS
5521.32	2020-06-01	1786	41213	15M	NHS DERBY AND DERBYSHIRE
6934.28	2020-06-01	2179	53840	15N	NHS DEVON
3826.03	2020-06-01	1223	29698	16C	NHS TEES VALLEY
5621.94	2020-06-01	1837	41836	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
9082.64	2020-06-01	2690	64563	26A	NHS NORFOLK AND WAVENEY
5298.59	2020-06-01	1652	43478	27D	NHS CHESHIRE
4205.96	2020-06-01	1320	31208	36J	NHS BRADFORD DISTRICT AND CRAVEN
6612.3	2020-06-01	2186	51613	36L	NHS SOUTH WEST LONDON
2972.47	2020-06-01	905	20107	42D	NHS NORTH YORKSHIRE
6231.49	2020-06-01	2028	45085	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
6198.44	2020-06-01	1957	48356	70F	NHS WEST SUSSEX
5079.1	2020-06-01	1679	35859	71E	NHS LINCOLNSHIRE
8619.33	2020-06-01	2817	67030	72Q	NHS SOUTH EAST LONDON
4970.14	2020-06-01	1697	36279	78H	NHS NORTHAMPTONSHIRE
2742.87	2020-06-01	892	21430	84H	NHS COUNTY DURHAM
11909.74	2020-06-01	3906	88292	91Q	NHS KENT AND MEDWAY
6160.35	2020-06-01	2032	47863	92A	NHS SURREY HEARTLANDS
5075.49	2020-06-01	1656	40570	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
6379.74	2020-06-01	2060	48136	93C	NHS NORTH CENTRAL LONDON
