actual_cost	date	items	quantity	row_id	row_name
297.73	2020-02-01	11	131	97R	NHS EAST SUSSEX
272.13	2020-02-01	10	135	99A	NHS LIVERPOOL
281.36	2020-02-01	7	124	99E	NHS BASILDON AND BRENTWOOD
164.67	2020-02-01	6	78	99F	NHS CASTLE POINT AND ROCHFORD
88.5	2020-02-01	3	50	99G	NHS SOUTHEND
2479.07	2020-02-01	67	1213	A3A8R	NHS NORTH EAST LONDON
470.19	2020-02-01	13	230	B2M3M	NHS COVENTRY AND WARWICKSHIRE
1476.11	2020-02-01	60	678	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
778.96	2020-02-01	26	346	D4U1Y	NHS FRIMLEY
688.01	2020-02-01	22	311	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
1714.21	2020-02-01	55	863	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
247.62	2020-02-01	6	109	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1459.48	2020-02-01	43	705	W2U3Z	NHS NORTH WEST LONDON
522.55	2020-02-01	13	230	X2C4Y	NHS KIRKLEES
282.01	2020-03-01	10	124	00L	NHS NORTHUMBERLAND
31.87	2020-03-01	1	14	00N	NHS SOUTH TYNESIDE
46.53	2020-03-01	3	28	00P	NHS SUNDERLAND
95.5	2020-03-01	2	42	00Q	NHS BLACKBURN WITH DARWEN
200.32	2020-03-01	8	88	00R	NHS BLACKPOOL
395.71	2020-03-01	11	174	00T	NHS BOLTON
323.04	2020-03-01	10	142	00V	NHS BURY
215.79	2020-03-01	7	95	00X	NHS CHORLEY AND SOUTH RIBBLE
364.11	2020-03-01	14	160	00Y	NHS OLDHAM
54.57	2020-03-01	2	24	01A	NHS EAST LANCASHIRE
251.18	2020-03-01	10	118	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
273.85	2020-03-01	10	129	01E	NHS GREATER PRESTON
77.27	2020-03-01	3	34	01F	NHS HALTON
415.55	2020-03-01	14	199	01G	NHS SALFORD
577.53	2020-03-01	17	254	01H	NHS NORTH CUMBRIA
22.7	2020-03-01	1	10	01J	NHS KNOWSLEY
416.39	2020-03-01	15	183	01K	NHS MORECAMBE BAY
172.98	2020-03-01	7	76	01T	NHS SOUTH SEFTON
159.35	2020-03-01	5	70	01V	NHS SOUTHPORT AND FORMBY
293.57	2020-03-01	11	129	01W	NHS STOCKPORT
177.63	2020-03-01	8	78	01Y	NHS TAMESIDE AND GLOSSOP
216.3	2020-03-01	8	106	02A	NHS TRAFFORD
412.43	2020-03-01	11	189	02E	NHS WARRINGTON
115.94	2020-03-01	4	51	02G	NHS WEST LANCASHIRE
287.24	2020-03-01	8	134	02H	NHS WIGAN BOROUGH
261.7	2020-03-01	11	115	02M	NHS FYLDE AND WYRE
189.59	2020-03-01	8	140	02P	NHS BARNSLEY
84.26	2020-03-01	3	48	02Q	NHS BASSETLAW
125.13	2020-03-01	5	55	02T	NHS CALDERDALE
368.49	2020-03-01	16	162	02X	NHS DONCASTER
68.06	2020-03-01	1	30	02Y	NHS EAST RIDING OF YORKSHIRE
63.95	2020-03-01	4	28	03K	NHS NORTH LINCOLNSHIRE
45.4	2020-03-01	2	20	03L	NHS ROTHERHAM
172.17	2020-03-01	9	92	03N	NHS SHEFFIELD
455.18	2020-03-01	17	201	03Q	NHS VALE OF YORK
859.5	2020-03-01	19	384	03R	NHS WAKEFIELD
627.04	2020-03-01	14	276	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
398.31	2020-03-01	9	183	04C	NHS LEICESTER CITY
411.32	2020-03-01	11	181	04V	NHS WEST LEICESTERSHIRE
286.43	2020-03-01	12	141	04Y	NHS CANNOCK CHASE
47.96	2020-03-01	3	21	05D	NHS EAST STAFFORDSHIRE
373.31	2020-03-01	16	164	05G	NHS NORTH STAFFORDSHIRE
289.08	2020-03-01	6	160	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
187.37	2020-03-01	2	148	05V	NHS STAFFORD AND SURROUNDS
373.32	2020-03-01	16	164	05W	NHS STOKE ON TRENT
517.66	2020-03-01	17	243	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
281.66	2020-03-01	7	124	06K	NHS EAST AND NORTH HERTFORDSHIRE
352.5	2020-03-01	7	158	06L	NHS IPSWICH AND EAST SUFFOLK
408.15	2020-03-01	14	198	06N	NHS HERTS VALLEYS
388.17	2020-03-01	7	171	06Q	NHS MID ESSEX
241.61	2020-03-01	10	114	06T	NHS NORTH EAST ESSEX
59.32	2020-03-01	3	37	07G	NHS THURROCK
406.47	2020-03-01	12	216	07H	NHS WEST ESSEX
329.04	2020-03-01	3	145	07K	NHS WEST SUFFOLK
312.94	2020-03-01	12	138	09D	NHS BRIGHTON AND HOVE
411.63	2020-03-01	13	181	10Q	NHS OXFORDSHIRE
127.26	2020-03-01	2	56	10R	NHS PORTSMOUTH
1126.1	2020-03-01	25	536	11J	NHS DORSET
2331.56	2020-03-01	77	1044	11M	NHS GLOUCESTERSHIRE
3078.86	2020-03-01	101	1418	11N	NHS KERNOW
641.43	2020-03-01	10	285	11X	NHS SOMERSET
1360.22	2020-03-01	54	607	12F	NHS WIRRAL
544.72	2020-03-01	19	258	13T	NHS NEWCASTLE GATESHEAD
1413.11	2020-03-01	38	650	14L	NHS MANCHESTER
31.86	2020-03-01	2	14	14Y	NHS BUCKINGHAMSHIRE
193.26	2020-03-01	6	85	15A	NHS BERKSHIRE WEST
2722.73	2020-03-01	99	1235	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2403.18	2020-03-01	93	1137	15E	NHS BIRMINGHAM AND SOLIHULL
1056.94	2020-03-01	38	506	15F	NHS LEEDS
875.02	2020-03-01	31	400	15M	NHS DERBY AND DERBYSHIRE
7572.88	2020-03-01	241	3514	15N	NHS DEVON
322.72	2020-03-01	9	142	16C	NHS TEES VALLEY
772.18	2020-03-01	28	397	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
68.08	2020-03-01	3	30	26A	NHS NORFOLK AND WAVENEY
1454.93	2020-03-01	41	724	27D	NHS CHESHIRE
598.78	2020-03-01	22	286	36J	NHS BRADFORD DISTRICT AND CRAVEN
725.6	2020-03-01	32	346	36L	NHS SOUTH WEST LONDON
456.08	2020-03-01	17	205	42D	NHS NORTH YORKSHIRE
1519.39	2020-03-01	45	719	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1388.75	2020-03-01	53	626	70F	NHS WEST SUSSEX
620.37	2020-03-01	19	273	71E	NHS LINCOLNSHIRE
1123	2020-03-01	41	539	72Q	NHS SOUTH EAST LONDON
527.15	2020-03-01	16	270	78H	NHS NORTHAMPTONSHIRE
747.57	2020-03-01	20	329	84H	NHS COUNTY DURHAM
2640.43	2020-03-01	83	1167	91Q	NHS KENT AND MEDWAY
1327.15	2020-03-01	36	597	92A	NHS SURREY HEARTLANDS
651.62	2020-03-01	9	287	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1655.43	2020-03-01	73	954	93C	NHS NORTH CENTRAL LONDON
615.7	2020-03-01	15	271	97R	NHS EAST SUSSEX
99.97	2020-03-01	4	44	99A	NHS LIVERPOOL
216.09	2020-03-01	7	95	99C	NHS NORTH TYNESIDE
347.93	2020-03-01	12	164	99E	NHS BASILDON AND BRENTWOOD
368.07	2020-03-01	7	168	99F	NHS CASTLE POINT AND ROCHFORD
150.08	2020-03-01	5	66	99G	NHS SOUTHEND
2395.77	2020-03-01	84	1090	A3A8R	NHS NORTH EAST LONDON
452.01	2020-03-01	9	199	B2M3M	NHS COVENTRY AND WARWICKSHIRE
1853.14	2020-03-01	65	872	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
1425.9	2020-03-01	41	661	D4U1Y	NHS FRIMLEY
1059.75	2020-03-01	22	497	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
2201.39	2020-03-01	74	1023	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
227.44	2020-03-01	8	100	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
3039.03	2020-03-01	88	1483	W2U3Z	NHS NORTH WEST LONDON
301.97	2020-03-01	6	133	X2C4Y	NHS KIRKLEES
221.07	2020-04-01	9	97	00L	NHS NORTHUMBERLAND
15.64	2020-04-01	1	15	00N	NHS SOUTH TYNESIDE
158.59	2020-04-01	7	77	00P	NHS SUNDERLAND
14.6	2020-04-01	1	14	00Q	NHS BLACKBURN WITH DARWEN
242.21	2020-04-01	11	129	00R	NHS BLACKPOOL
210.42	2020-04-01	10	92	00T	NHS BOLTON
326.09	2020-04-01	8	143	00V	NHS BURY
221.5	2020-04-01	8	119	00X	NHS CHORLEY AND SOUTH RIBBLE
424.87	2020-04-01	11	188	00Y	NHS OLDHAM
182.45	2020-04-01	5	80	01A	NHS EAST LANCASHIRE
320.76	2020-04-01	9	157	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
132.31	2020-04-01	5	58	01E	NHS GREATER PRESTON
54.72	2020-04-01	2	24	01F	NHS HALTON
235.01	2020-04-01	9	103	01G	NHS SALFORD
114.52	2020-04-01	5	72	01H	NHS NORTH CUMBRIA
118.53	2020-04-01	3	52	01J	NHS KNOWSLEY
223.64	2020-04-01	8	98	01K	NHS MORECAMBE BAY
16.04	2020-04-01	1	7	01T	NHS SOUTH SEFTON
67.26	2020-04-01	3	48	01V	NHS SOUTHPORT AND FORMBY
460.59	2020-04-01	14	202	01W	NHS STOCKPORT
63.92	2020-04-01	2	28	01X	NHS ST HELENS
349.14	2020-04-01	15	153	01Y	NHS TAMESIDE AND GLOSSOP
86.57	2020-04-01	2	38	02A	NHS TRAFFORD
155.05	2020-04-01	5	68	02E	NHS WARRINGTON
29.08	2020-04-01	2	16	02G	NHS WEST LANCASHIRE
169.06	2020-04-01	9	74	02H	NHS WIGAN BOROUGH
254.36	2020-04-01	11	118	02M	NHS FYLDE AND WYRE
41.4	2020-04-01	1	40	02P	NHS BARNSLEY
54.72	2020-04-01	2	24	02Q	NHS BASSETLAW
224.97	2020-04-01	6	114	02T	NHS CALDERDALE
292.13	2020-04-01	12	128	02X	NHS DONCASTER
91.01	2020-04-01	2	40	02Y	NHS EAST RIDING OF YORKSHIRE
45.51	2020-04-01	1	20	03F	NHS HULL
94.56	2020-04-01	5	49	03K	NHS NORTH LINCOLNSHIRE
118.53	2020-04-01	3	52	03L	NHS ROTHERHAM
297.41	2020-04-01	11	138	03N	NHS SHEFFIELD
423.26	2020-04-01	14	208	03Q	NHS VALE OF YORK
548.12	2020-04-01	24	274	03R	NHS WAKEFIELD
355.08	2020-04-01	10	159	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
141.29	2020-04-01	4	62	04C	NHS LEICESTER CITY
277.93	2020-04-01	9	122	04V	NHS WEST LEICESTERSHIRE
267.42	2020-04-01	8	150	04Y	NHS CANNOCK CHASE
116.39	2020-04-01	6	51	05G	NHS NORTH STAFFORDSHIRE
203.05	2020-04-01	7	89	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
95.77	2020-04-01	2	42	05V	NHS STAFFORD AND SURROUNDS
298.01	2020-04-01	9	146	05W	NHS STOKE ON TRENT
185.54	2020-04-01	10	104	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
250.38	2020-04-01	11	136	06K	NHS EAST AND NORTH HERTFORDSHIRE
293.72	2020-04-01	7	140	06L	NHS IPSWICH AND EAST SUFFOLK
297.03	2020-04-01	6	138	06N	NHS HERTS VALLEYS
193.65	2020-04-01	7	85	06Q	NHS MID ESSEX
184.54	2020-04-01	8	81	06T	NHS NORTH EAST ESSEX
109.44	2020-04-01	4	48	07G	NHS THURROCK
228.82	2020-04-01	9	108	07H	NHS WEST ESSEX
34.24	2020-04-01	1	15	07K	NHS WEST SUFFOLK
417.05	2020-04-01	11	194	09D	NHS BRIGHTON AND HOVE
260.26	2020-04-01	10	125	10Q	NHS OXFORDSHIRE
77.48	2020-04-01	3	34	10R	NHS PORTSMOUTH
620.26	2020-04-01	13	306	11J	NHS DORSET
1833.61	2020-04-01	62	806	11M	NHS GLOUCESTERSHIRE
2904.55	2020-04-01	108	1344	11N	NHS KERNOW
303.02	2020-04-01	7	133	11X	NHS SOMERSET
966.18	2020-04-01	45	446	12F	NHS WIRRAL
30.64	2020-04-01	2	21	13T	NHS NEWCASTLE GATESHEAD
1160.86	2020-04-01	38	519	14L	NHS MANCHESTER
27.53	2020-04-01	2	12	14Y	NHS BUCKINGHAMSHIRE
16.04	2020-04-01	1	7	15A	NHS BERKSHIRE WEST
1877.3	2020-04-01	74	890	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
1081.26	2020-04-01	51	530	15E	NHS BIRMINGHAM AND SOLIHULL
830.92	2020-04-01	33	417	15F	NHS LEEDS
785.54	2020-04-01	28	362	15M	NHS DERBY AND DERBYSHIRE
6450.04	2020-04-01	236	3124	15N	NHS DEVON
268.65	2020-04-01	7	156	16C	NHS TEES VALLEY
1054.95	2020-04-01	33	498	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
132.07	2020-04-01	4	58	26A	NHS NORFOLK AND WAVENEY
976.4	2020-04-01	34	455	27D	NHS CHESHIRE
481.29	2020-04-01	16	211	36J	NHS BRADFORD DISTRICT AND CRAVEN
1163.62	2020-04-01	36	522	36L	NHS SOUTH WEST LONDON
346.33	2020-04-01	11	152	42D	NHS NORTH YORKSHIRE
1318.9	2020-04-01	44	611	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1404.06	2020-04-01	55	685	70F	NHS WEST SUSSEX
306.71	2020-04-01	11	153	71E	NHS LINCOLNSHIRE
744.68	2020-04-01	26	334	72Q	NHS SOUTH EAST LONDON
1094.63	2020-04-01	29	537	78H	NHS NORTHAMPTONSHIRE
397.42	2020-04-01	12	188	84H	NHS COUNTY DURHAM
3676.3	2020-04-01	90	1742	91Q	NHS KENT AND MEDWAY
1007.72	2020-04-01	38	510	92A	NHS SURREY HEARTLANDS
793.93	2020-04-01	14	354	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1226.56	2020-04-01	48	572	93C	NHS NORTH CENTRAL LONDON
450.2	2020-04-01	11	214	97R	NHS EAST SUSSEX
192.73	2020-04-01	8	92	99A	NHS LIVERPOOL
73.26	2020-04-01	5	32	99C	NHS NORTH TYNESIDE
207.25	2020-04-01	4	91	99E	NHS BASILDON AND BRENTWOOD
57.01	2020-04-01	3	25	99F	NHS CASTLE POINT AND ROCHFORD
16.04	2020-04-01	1	7	99G	NHS SOUTHEND
2272.27	2020-04-01	78	1056	A3A8R	NHS NORTH EAST LONDON
707.1	2020-04-01	22	344	B2M3M	NHS COVENTRY AND WARWICKSHIRE
1556.57	2020-04-01	53	717	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
679.37	2020-04-01	21	324	D4U1Y	NHS FRIMLEY
902.63	2020-04-01	29	457	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
1600.48	2020-04-01	62	788	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
127.85	2020-04-01	4	56	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1814.53	2020-04-01	60	1012	W2U3Z	NHS NORTH WEST LONDON
393.41	2020-04-01	16	180	X2C4Y	NHS KIRKLEES
22.77	2020-05-01	1	10	00L	NHS NORTHUMBERLAND
64.21	2020-05-01	4	28	00P	NHS SUNDERLAND
20.66	2020-05-01	1	20	00Q	NHS BLACKBURN WITH DARWEN
186.13	2020-05-01	8	89	00R	NHS BLACKPOOL
287.62	2020-05-01	9	126	00T	NHS BOLTON
61.19	2020-05-01	3	53	00V	NHS BURY
144.81	2020-05-01	5	94	00X	NHS CHORLEY AND SOUTH RIBBLE
239.4	2020-05-01	9	105	00Y	NHS OLDHAM
316.53	2020-05-01	7	154	01A	NHS EAST LANCASHIRE
137.1	2020-05-01	6	60	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
144.83	2020-05-01	6	71	01E	NHS GREATER PRESTON
99.21	2020-05-01	4	62	01F	NHS HALTON
211.67	2020-05-01	7	131	01G	NHS SALFORD
330.76	2020-05-01	10	217	01H	NHS NORTH CUMBRIA
231.47	2020-05-01	7	132	01K	NHS MORECAMBE BAY
31.99	2020-05-01	1	14	01V	NHS SOUTHPORT AND FORMBY
333.42	2020-05-01	11	168	01W	NHS STOCKPORT
70.82	2020-05-01	3	31	01X	NHS ST HELENS
157.8	2020-05-01	7	69	01Y	NHS TAMESIDE AND GLOSSOP
105.2	2020-05-01	4	46	02A	NHS TRAFFORD
132.31	2020-05-01	3	58	02E	NHS WARRINGTON
52.5	2020-05-01	2	23	02G	NHS WEST LANCASHIRE
93.6	2020-05-01	4	41	02H	NHS WIGAN BOROUGH
121.93	2020-05-01	4	84	02M	NHS FYLDE AND WYRE
51.81	2020-05-01	2	38	02P	NHS BARNSLEY
77.56	2020-05-01	3	34	02Q	NHS BASSETLAW
89.52	2020-05-01	4	49	02T	NHS CALDERDALE
284.47	2020-05-01	10	164	02X	NHS DONCASTER
161.44	2020-05-01	3	132	02Y	NHS EAST RIDING OF YORKSHIRE
31.99	2020-05-01	1	14	03F	NHS HULL
123.12	2020-05-01	3	95	03K	NHS NORTH LINCOLNSHIRE
63.87	2020-05-01	1	28	03L	NHS ROTHERHAM
215.6	2020-05-01	9	113	03N	NHS SHEFFIELD
352.76	2020-05-01	13	181	03Q	NHS VALE OF YORK
284.22	2020-05-01	11	130	03R	NHS WAKEFIELD
257.24	2020-05-01	6	121	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
76.28	2020-05-01	3	41	04C	NHS LEICESTER CITY
210.76	2020-05-01	6	100	04V	NHS WEST LEICESTERSHIRE
244.45	2020-05-01	7	153	04Y	NHS CANNOCK CHASE
173.03	2020-05-01	8	102	05G	NHS NORTH STAFFORDSHIRE
217.24	2020-05-01	7	139	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
31.99	2020-05-01	1	14	05V	NHS STAFFORD AND SURROUNDS
240.86	2020-05-01	10	124	05W	NHS STOKE ON TRENT
484.11	2020-05-01	15	281	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
82.91	2020-05-01	4	44	06K	NHS EAST AND NORTH HERTFORDSHIRE
432.77	2020-05-01	10	190	06L	NHS IPSWICH AND EAST SUFFOLK
254.22	2020-05-01	4	188	06N	NHS HERTS VALLEYS
325.72	2020-05-01	12	169	06Q	NHS MID ESSEX
66.22	2020-05-01	3	40	06T	NHS NORTH EAST ESSEX
118.76	2020-05-01	4	52	07G	NHS THURROCK
89	2020-05-01	4	50	07H	NHS WEST ESSEX
172.73	2020-05-01	6	108	07K	NHS WEST SUFFOLK
457.76	2020-05-01	11	274	09D	NHS BRIGHTON AND HOVE
181.53	2020-05-01	8	98	10Q	NHS OXFORDSHIRE
496.22	2020-05-01	9	258	11J	NHS DORSET
1214.47	2020-05-01	38	589	11M	NHS GLOUCESTERSHIRE
2212.47	2020-05-01	68	1286	11N	NHS KERNOW
315.04	2020-05-01	7	184	11X	NHS SOMERSET
693.03	2020-05-01	31	311	12F	NHS WIRRAL
59.65	2020-05-01	3	49	13T	NHS NEWCASTLE GATESHEAD
683.03	2020-05-01	26	334	14L	NHS MANCHESTER
31.99	2020-05-01	1	14	14Y	NHS BUCKINGHAMSHIRE
89.82	2020-05-01	2	70	15A	NHS BERKSHIRE WEST
2127.6	2020-05-01	88	1011	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
1303.61	2020-05-01	57	716	15E	NHS BIRMINGHAM AND SOLIHULL
475.31	2020-05-01	22	253	15F	NHS LEEDS
502.03	2020-05-01	16	278	15M	NHS DERBY AND DERBYSHIRE
4448.03	2020-05-01	187	2474	15N	NHS DEVON
114.11	2020-05-01	5	50	16C	NHS TEES VALLEY
393.36	2020-05-01	19	199	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
173.41	2020-05-01	5	99	26A	NHS NORFOLK AND WAVENEY
841.02	2020-05-01	31	402	27D	NHS CHESHIRE
330.03	2020-05-01	16	211	36J	NHS BRADFORD DISTRICT AND CRAVEN
575.27	2020-05-01	24	350	36L	NHS SOUTH WEST LONDON
474.34	2020-05-01	16	339	42D	NHS NORTH YORKSHIRE
1043.72	2020-05-01	33	562	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1064.4	2020-05-01	38	571	70F	NHS WEST SUSSEX
419.16	2020-05-01	14	257	71E	NHS LINCOLNSHIRE
802.15	2020-05-01	25	405	72Q	NHS SOUTH EAST LONDON
596.09	2020-05-01	15	316	78H	NHS NORTHAMPTONSHIRE
370.34	2020-05-01	12	195	84H	NHS COUNTY DURHAM
2057.83	2020-05-01	70	1125	91Q	NHS KENT AND MEDWAY
935.16	2020-05-01	26	566	92A	NHS SURREY HEARTLANDS
422.83	2020-05-01	5	262	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1187.63	2020-05-01	35	738	93C	NHS NORTH CENTRAL LONDON
519.55	2020-05-01	14	266	97R	NHS EAST SUSSEX
48.04	2020-05-01	2	21	99A	NHS LIVERPOOL
68.56	2020-05-01	4	30	99C	NHS NORTH TYNESIDE
113.26	2020-05-01	6	55	99E	NHS BASILDON AND BRENTWOOD
164.44	2020-05-01	7	78	99F	NHS CASTLE POINT AND ROCHFORD
231.73	2020-05-01	9	107	99G	NHS SOUTHEND
2081.8	2020-05-01	56	1037	A3A8R	NHS NORTH EAST LONDON
304.66	2020-05-01	9	186	B2M3M	NHS COVENTRY AND WARWICKSHIRE
1344.8	2020-05-01	47	673	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
425.56	2020-05-01	13	251	D4U1Y	NHS FRIMLEY
355.31	2020-05-01	12	182	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
1250.35	2020-05-01	41	718	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
144.54	2020-05-01	4	106	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1584.61	2020-05-01	57	993	W2U3Z	NHS NORTH WEST LONDON
570.9	2020-05-01	21	307	X2C4Y	NHS KIRKLEES
95.97	2020-06-01	5	42	00L	NHS NORTHUMBERLAND
22.8	2020-06-01	1	10	00N	NHS SOUTH TYNESIDE
48.19	2020-06-01	3	21	00P	NHS SUNDERLAND
14.56	2020-06-01	1	14	00Q	NHS BLACKBURN WITH DARWEN
460.78	2020-06-01	12	332	00R	NHS BLACKPOOL
225.69	2020-06-01	10	114	00T	NHS BOLTON
191.84	2020-06-01	4	84	00V	NHS BURY
160.92	2020-06-01	7	72	00X	NHS CHORLEY AND SOUTH RIBBLE
237.69	2020-06-01	9	104	00Y	NHS OLDHAM
106.73	2020-06-01	5	62	01A	NHS EAST LANCASHIRE
221.52	2020-06-01	8	97	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
166.79	2020-06-01	5	73	01E	NHS GREATER PRESTON
110.59	2020-06-01	4	56	01F	NHS HALTON
197.19	2020-06-01	5	94	01G	NHS SALFORD
358.55	2020-06-01	8	157	01H	NHS NORTH CUMBRIA
22.8	2020-06-01	1	10	01J	NHS KNOWSLEY
308.56	2020-06-01	12	135	01K	NHS MORECAMBE BAY
127.83	2020-06-01	2	56	01T	NHS SOUTH SEFTON
54.81	2020-06-01	2	24	01V	NHS SOUTHPORT AND FORMBY
262.75	2020-06-01	9	115	01W	NHS STOCKPORT
68.4	2020-06-01	3	30	01X	NHS ST HELENS
133.33	2020-06-01	7	66	01Y	NHS TAMESIDE AND GLOSSOP
122.25	2020-06-01	7	72	02A	NHS TRAFFORD
182.74	2020-06-01	5	80	02E	NHS WARRINGTON
239.86	2020-06-01	8	105	02H	NHS WIGAN BOROUGH
79.97	2020-06-01	3	35	02M	NHS FYLDE AND WYRE
71.67	2020-06-01	4	39	02P	NHS BARNSLEY
45.6	2020-06-01	2	20	02Q	NHS BASSETLAW
131.78	2020-06-01	4	73	02T	NHS CALDERDALE
276	2020-06-01	11	129	02X	NHS DONCASTER
155.17	2020-06-01	2	114	02Y	NHS EAST RIDING OF YORKSHIRE
22.8	2020-06-01	1	10	03H	NHS NORTH EAST LINCOLNSHIRE
36.68	2020-06-01	2	16	03K	NHS NORTH LINCOLNSHIRE
16.06	2020-06-01	1	7	03L	NHS ROTHERHAM
149.27	2020-06-01	6	73	03N	NHS SHEFFIELD
840.71	2020-06-01	21	411	03Q	NHS VALE OF YORK
632	2020-06-01	19	277	03R	NHS WAKEFIELD
745.34	2020-06-01	18	332	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
202.66	2020-06-01	7	104	04C	NHS LEICESTER CITY
424.1	2020-06-01	12	224	04V	NHS WEST LEICESTERSHIRE
214.27	2020-06-01	8	109	04Y	NHS CANNOCK CHASE
85.43	2020-06-01	4	45	05G	NHS NORTH STAFFORDSHIRE
261.12	2020-06-01	6	122	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
217.39	2020-06-01	8	95	05V	NHS STAFFORD AND SURROUNDS
123.42	2020-06-01	5	54	05W	NHS STOKE ON TRENT
268.19	2020-06-01	13	161	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
258.27	2020-06-01	7	146	06K	NHS EAST AND NORTH HERTFORDSHIRE
426.2	2020-06-01	8	187	06L	NHS IPSWICH AND EAST SUFFOLK
178.23	2020-06-01	6	89	06N	NHS HERTS VALLEYS
180.04	2020-06-01	8	87	06Q	NHS MID ESSEX
68.37	2020-06-01	1	30	06T	NHS NORTH EAST ESSEX
32.01	2020-06-01	1	14	07G	NHS THURROCK
281.84	2020-06-01	11	152	07H	NHS WEST ESSEX
105.53	2020-06-01	5	102	07K	NHS WEST SUFFOLK
356.45	2020-06-01	12	167	09D	NHS BRIGHTON AND HOVE
364.76	2020-06-01	16	199	10Q	NHS OXFORDSHIRE
693.28	2020-06-01	16	319	11J	NHS DORSET
1741.12	2020-06-01	37	935	11M	NHS GLOUCESTERSHIRE
2093.25	2020-06-01	66	1113	11N	NHS KERNOW
876.88	2020-06-01	12	415	11X	NHS SOMERSET
708.3	2020-06-01	32	365	12F	NHS WIRRAL
178.51	2020-06-01	7	112	13T	NHS NEWCASTLE GATESHEAD
756.92	2020-06-01	30	347	14L	NHS MANCHESTER
70.87	2020-06-01	3	31	14Y	NHS BUCKINGHAMSHIRE
221.28	2020-06-01	4	108	15A	NHS BERKSHIRE WEST
2178.34	2020-06-01	96	954	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
1445.46	2020-06-01	50	715	15E	NHS BIRMINGHAM AND SOLIHULL
902.95	2020-06-01	31	414	15F	NHS LEEDS
489.52	2020-06-01	17	234	15M	NHS DERBY AND DERBYSHIRE
6053.68	2020-06-01	208	2920	15N	NHS DEVON
252.12	2020-06-01	8	118	16C	NHS TEES VALLEY
837.32	2020-06-01	17	391	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
264.15	2020-06-01	11	125	26A	NHS NORFOLK AND WAVENEY
673.63	2020-06-01	22	356	27D	NHS CHESHIRE
644.61	2020-06-01	21	337	36J	NHS BRADFORD DISTRICT AND CRAVEN
707.67	2020-06-01	21	336	36L	NHS SOUTH WEST LONDON
293.74	2020-06-01	8	189	42D	NHS NORTH YORKSHIRE
997.45	2020-06-01	33	453	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
