actual_cost	date	items	quantity	row_id	row_name
912.77	2019-11-01	348	11991	02M	NHS FYLDE AND WYRE
974.68	2019-11-01	366	13276	02P	NHS BARNSLEY
290.09	2019-11-01	91	3542	02Q	NHS BASSETLAW
962.8	2019-11-01	360	15673	02T	NHS CALDERDALE
854.24	2019-11-01	301	12568	02X	NHS DONCASTER
991.68	2019-11-01	402	14142	02Y	NHS EAST RIDING OF YORKSHIRE
1048.64	2019-11-01	403	14655	03F	NHS HULL
782.79	2019-11-01	295	12919	03H	NHS NORTH EAST LINCOLNSHIRE
907.76	2019-11-01	350	11836	03K	NHS NORTH LINCOLNSHIRE
1332.43	2019-11-01	472	20089	03L	NHS ROTHERHAM
3976.53	2019-11-01	1371	63657	03N	NHS SHEFFIELD
335.94	2019-11-01	125	7224	03Q	NHS VALE OF YORK
1436.52	2019-11-01	556	20840	03R	NHS WAKEFIELD
2483.01	2019-11-01	930	36877	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
2294.02	2019-11-01	905	38206	04C	NHS LEICESTER CITY
3002.9	2019-11-01	1190	45495	04V	NHS WEST LEICESTERSHIRE
679.36	2019-11-01	256	11385	04Y	NHS CANNOCK CHASE
614.64	2019-11-01	258	9148	05D	NHS EAST STAFFORDSHIRE
1473.39	2019-11-01	562	22311	05G	NHS NORTH STAFFORDSHIRE
914.18	2019-11-01	324	13398	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1139.92	2019-11-01	417	18557	05V	NHS STAFFORD AND SURROUNDS
1117.82	2019-11-01	420	18193	05W	NHS STOKE ON TRENT
6314.43	2019-11-01	2244	95310	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
2919.56	2019-11-01	1039	42670	06K	NHS EAST AND NORTH HERTFORDSHIRE
1228.03	2019-11-01	479	19763	06L	NHS IPSWICH AND EAST SUFFOLK
3221.51	2019-11-01	1180	53408	06N	NHS HERTS VALLEYS
2122.82	2019-11-01	834	28139	06Q	NHS MID ESSEX
3469.87	2019-11-01	1359	53605	06T	NHS NORTH EAST ESSEX
856.88	2019-11-01	329	11277	07G	NHS THURROCK
2302.15	2019-11-01	852	30235	07H	NHS WEST ESSEX
1786.53	2019-11-01	686	25461	07K	NHS WEST SUFFOLK
1217.76	2019-11-01	481	17153	09D	NHS BRIGHTON AND HOVE
4034.55	2019-11-01	1502	70239	10Q	NHS OXFORDSHIRE
990.87	2019-11-01	349	13330	10R	NHS PORTSMOUTH
3007.78	2019-11-01	1100	38777	11J	NHS DORSET
3264.65	2019-11-01	1302	49343	11M	NHS GLOUCESTERSHIRE
2633.47	2019-11-01	1023	36458	11N	NHS KERNOW
1117.78	2019-11-01	427	17849	11X	NHS SOMERSET
1880.78	2019-11-01	716	25912	12F	NHS WIRRAL
2132.94	2019-11-01	784	32478	13T	NHS NEWCASTLE GATESHEAD
3046.61	2019-11-01	1161	54876	14L	NHS MANCHESTER
2704.96	2019-11-01	1104	39961	14Y	NHS BUCKINGHAMSHIRE
2679.05	2019-11-01	970	42117	15A	NHS BERKSHIRE WEST
4434.79	2019-11-01	1742	67701	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
6805.89	2019-11-01	2487	101913	15E	NHS BIRMINGHAM AND SOLIHULL
2419.6	2019-11-01	855	42626	15F	NHS LEEDS
4859.58	2019-11-01	1907	69909	15M	NHS DERBY AND DERBYSHIRE
7757.8	2019-11-01	2944	113930	15N	NHS DEVON
3153.03	2019-11-01	1076	49357	16C	NHS TEES VALLEY
5604.72	2019-11-01	2090	79884	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
5011.99	2019-11-01	1829	73321	26A	NHS NORFOLK AND WAVENEY
2768.08	2019-11-01	1028	41044	27D	NHS CHESHIRE
1306.31	2019-11-01	470	20617	36J	NHS BRADFORD DISTRICT AND CRAVEN
7036.96	2019-11-01	2645	109747	36L	NHS SOUTH WEST LONDON
930.45	2019-11-01	323	15839	42D	NHS NORTH YORKSHIRE
4544.09	2019-11-01	1725	65719	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4202.89	2019-11-01	1650	60176	70F	NHS WEST SUSSEX
4547.62	2019-11-01	1796	68252	71E	NHS LINCOLNSHIRE
8734.57	2019-11-01	3302	132902	72Q	NHS SOUTH EAST LONDON
3867.53	2019-11-01	1347	57607	78H	NHS NORTHAMPTONSHIRE
2113.64	2019-11-01	785	28789	84H	NHS COUNTY DURHAM
10970.76	2019-11-01	4154	162383	91Q	NHS KENT AND MEDWAY
5369.84	2019-11-01	2007	81903	92A	NHS SURREY HEARTLANDS
4594.85	2019-11-01	1690	65958	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
6111.69	2019-11-01	2295	97348	93C	NHS NORTH CENTRAL LONDON
2552.83	2019-11-01	993	38171	97R	NHS EAST SUSSEX
1751.35	2019-11-01	671	25608	99A	NHS LIVERPOOL
1190.54	2019-11-01	433	18218	99C	NHS NORTH TYNESIDE
2228.71	2019-11-01	806	31618	99E	NHS BASILDON AND BRENTWOOD
1404.25	2019-11-01	522	18035	99F	NHS CASTLE POINT AND ROCHFORD
1749.19	2019-11-01	654	27007	99G	NHS SOUTHEND
10453.39	2019-11-01	4034	164623	A3A8R	NHS NORTH EAST LONDON
5635.26	2019-11-01	2212	84694	B2M3M	NHS COVENTRY AND WARWICKSHIRE
4649.49	2019-11-01	1629	66204	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
4521.75	2019-11-01	1661	71685	D4U1Y	NHS FRIMLEY
7547.46	2019-11-01	2901	114011	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
5471.03	2019-11-01	2063	81425	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
1839.4	2019-11-01	640	27838	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
8851.59	2019-11-01	3257	131473	W2U3Z	NHS NORTH WEST LONDON
2398	2019-11-01	855	35739	X2C4Y	NHS KIRKLEES
2471.9	2019-12-01	852	34853	00L	NHS NORTHUMBERLAND
681.71	2019-12-01	243	10013	00N	NHS SOUTH TYNESIDE
1162.88	2019-12-01	448	19775	00P	NHS SUNDERLAND
539.47	2019-12-01	227	10752	00Q	NHS BLACKBURN WITH DARWEN
715.84	2019-12-01	270	11378	00R	NHS BLACKPOOL
1526.38	2019-12-01	478	22785	00T	NHS BOLTON
890.68	2019-12-01	287	13371	00V	NHS BURY
896.97	2019-12-01	330	16542	00X	NHS CHORLEY AND SOUTH RIBBLE
1141.05	2019-12-01	465	23831	00Y	NHS OLDHAM
1255.3	2019-12-01	490	22263	01A	NHS EAST LANCASHIRE
1264.85	2019-12-01	463	24095	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
1040.13	2019-12-01	402	20675	01E	NHS GREATER PRESTON
439.93	2019-12-01	158	6979	01F	NHS HALTON
1494.36	2019-12-01	483	26704	01G	NHS SALFORD
2336.51	2019-12-01	891	34953	01H	NHS NORTH CUMBRIA
666.77	2019-12-01	222	8777	01J	NHS KNOWSLEY
2417.51	2019-12-01	896	34293	01K	NHS MORECAMBE BAY
509.26	2019-12-01	200	8302	01T	NHS SOUTH SEFTON
477.8	2019-12-01	197	7172	01V	NHS SOUTHPORT AND FORMBY
1293.55	2019-12-01	444	26031	01W	NHS STOCKPORT
580.75	2019-12-01	208	9497	01X	NHS ST HELENS
577.18	2019-12-01	216	12132	01Y	NHS TAMESIDE AND GLOSSOP
1086.63	2019-12-01	380	21381	02A	NHS TRAFFORD
803.97	2019-12-01	300	15288	02E	NHS WARRINGTON
432.38	2019-12-01	171	6606	02G	NHS WEST LANCASHIRE
1728.91	2019-12-01	609	28373	02H	NHS WIGAN BOROUGH
826.35	2019-12-01	330	10140	02M	NHS FYLDE AND WYRE
1081.93	2019-12-01	408	14899	02P	NHS BARNSLEY
365.75	2019-12-01	113	4999	02Q	NHS BASSETLAW
842.59	2019-12-01	327	13855	02T	NHS CALDERDALE
1090.2	2019-12-01	371	15222	02X	NHS DONCASTER
1283.37	2019-12-01	504	18373	02Y	NHS EAST RIDING OF YORKSHIRE
881.85	2019-12-01	367	11822	03F	NHS HULL
818.39	2019-12-01	298	11766	03H	NHS NORTH EAST LINCOLNSHIRE
1026.06	2019-12-01	395	14380	03K	NHS NORTH LINCOLNSHIRE
1638.14	2019-12-01	549	22585	03L	NHS ROTHERHAM
4157.72	2019-12-01	1486	63736	03N	NHS SHEFFIELD
417.53	2019-12-01	146	6477	03Q	NHS VALE OF YORK
1393.58	2019-12-01	556	20993	03R	NHS WAKEFIELD
3277.84	2019-12-01	1167	54387	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
2337.93	2019-12-01	910	41150	04C	NHS LEICESTER CITY
3159.1	2019-12-01	1252	47123	04V	NHS WEST LEICESTERSHIRE
709.24	2019-12-01	258	11081	04Y	NHS CANNOCK CHASE
681.44	2019-12-01	259	10847	05D	NHS EAST STAFFORDSHIRE
1535.18	2019-12-01	582	22468	05G	NHS NORTH STAFFORDSHIRE
998.3	2019-12-01	390	14279	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1004.51	2019-12-01	382	15553	05V	NHS STAFFORD AND SURROUNDS
1157.88	2019-12-01	458	16920	05W	NHS STOKE ON TRENT
6614.35	2019-12-01	2366	100216	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
3420.64	2019-12-01	1202	53541	06K	NHS EAST AND NORTH HERTFORDSHIRE
1341.19	2019-12-01	523	20383	06L	NHS IPSWICH AND EAST SUFFOLK
3373.35	2019-12-01	1216	54876	06N	NHS HERTS VALLEYS
2119.12	2019-12-01	865	31411	06Q	NHS MID ESSEX
3604.44	2019-12-01	1435	48788	06T	NHS NORTH EAST ESSEX
763.91	2019-12-01	299	10549	07G	NHS THURROCK
2609.84	2019-12-01	1000	36711	07H	NHS WEST ESSEX
1899.62	2019-12-01	718	27478	07K	NHS WEST SUFFOLK
1240.09	2019-12-01	484	16544	09D	NHS BRIGHTON AND HOVE
4181.87	2019-12-01	1562	66967	10Q	NHS OXFORDSHIRE
865.74	2019-12-01	320	12318	10R	NHS PORTSMOUTH
2847.68	2019-12-01	1023	36957	11J	NHS DORSET
3088.96	2019-12-01	1204	45916	11M	NHS GLOUCESTERSHIRE
2758.3	2019-12-01	999	39651	11N	NHS KERNOW
1262.42	2019-12-01	461	18683	11X	NHS SOMERSET
2038.41	2019-12-01	795	32426	12F	NHS WIRRAL
2409.81	2019-12-01	837	36515	13T	NHS NEWCASTLE GATESHEAD
3318.43	2019-12-01	1242	62369	14L	NHS MANCHESTER
2904.15	2019-12-01	1201	47970	14Y	NHS BUCKINGHAMSHIRE
2769.55	2019-12-01	996	44496	15A	NHS BERKSHIRE WEST
4637.05	2019-12-01	1827	68283	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
7025.1	2019-12-01	2513	102977	15E	NHS BIRMINGHAM AND SOLIHULL
2458.74	2019-12-01	873	44322	15F	NHS LEEDS
5120.25	2019-12-01	2019	80537	15M	NHS DERBY AND DERBYSHIRE
8637.68	2019-12-01	3146	131324	15N	NHS DEVON
3339.74	2019-12-01	1131	53011	16C	NHS TEES VALLEY
6502.58	2019-12-01	2323	92284	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
5556.57	2019-12-01	2022	85407	26A	NHS NORFOLK AND WAVENEY
2901.88	2019-12-01	1085	45328	27D	NHS CHESHIRE
1631.55	2019-12-01	583	27073	36J	NHS BRADFORD DISTRICT AND CRAVEN
7304.66	2019-12-01	2704	111792	36L	NHS SOUTH WEST LONDON
958.72	2019-12-01	360	16649	42D	NHS NORTH YORKSHIRE
4744.19	2019-12-01	1721	69835	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4539.97	2019-12-01	1725	67273	70F	NHS WEST SUSSEX
5206.62	2019-12-01	2034	74634	71E	NHS LINCOLNSHIRE
9442.45	2019-12-01	3626	152147	72Q	NHS SOUTH EAST LONDON
4316.67	2019-12-01	1484	63352	78H	NHS NORTHAMPTONSHIRE
2250.48	2019-12-01	832	30903	84H	NHS COUNTY DURHAM
11776.43	2019-12-01	4449	180104	91Q	NHS KENT AND MEDWAY
5805.91	2019-12-01	2234	85854	92A	NHS SURREY HEARTLANDS
4676.14	2019-12-01	1737	68317	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
6271.3	2019-12-01	2381	103620	93C	NHS NORTH CENTRAL LONDON
2736.44	2019-12-01	1035	43097	97R	NHS EAST SUSSEX
1634	2019-12-01	623	25697	99A	NHS LIVERPOOL
1366.35	2019-12-01	467	22051	99C	NHS NORTH TYNESIDE
2301.9	2019-12-01	816	34014	99E	NHS BASILDON AND BRENTWOOD
1431.2	2019-12-01	536	18450	99F	NHS CASTLE POINT AND ROCHFORD
2054.92	2019-12-01	763	29201	99G	NHS SOUTHEND
10875.83	2019-12-01	4228	173923	A3A8R	NHS NORTH EAST LONDON
6638.26	2019-12-01	2551	102089	B2M3M	NHS COVENTRY AND WARWICKSHIRE
5066.68	2019-12-01	1828	77454	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
4923.34	2019-12-01	1737	76928	D4U1Y	NHS FRIMLEY
7854.61	2019-12-01	2997	116591	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
5759.43	2019-12-01	2209	89264	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
2171.17	2019-12-01	724	33933	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
9624.96	2019-12-01	3616	151032	W2U3Z	NHS NORTH WEST LONDON
2317.28	2019-12-01	868	33608	X2C4Y	NHS KIRKLEES
2382.4	2020-01-01	850	29424	00L	NHS NORTHUMBERLAND
591.92	2020-01-01	214	7977	00N	NHS SOUTH TYNESIDE
1366.2	2020-01-01	484	21589	00P	NHS SUNDERLAND
665.03	2020-01-01	279	10160	00Q	NHS BLACKBURN WITH DARWEN
835.64	2020-01-01	309	11762	00R	NHS BLACKPOOL
1479.28	2020-01-01	459	21648	00T	NHS BOLTON
1053.32	2020-01-01	316	15830	00V	NHS BURY
997.69	2020-01-01	326	16913	00X	NHS CHORLEY AND SOUTH RIBBLE
1290.12	2020-01-01	506	22981	00Y	NHS OLDHAM
1518.78	2020-01-01	551	23283	01A	NHS EAST LANCASHIRE
1293.75	2020-01-01	435	23493	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
1113.24	2020-01-01	382	18956	01E	NHS GREATER PRESTON
550.77	2020-01-01	192	7849	01F	NHS HALTON
1498.72	2020-01-01	465	24754	01G	NHS SALFORD
2500.31	2020-01-01	911	34306	01H	NHS NORTH CUMBRIA
604.82	2020-01-01	207	7655	01J	NHS KNOWSLEY
2497.37	2020-01-01	911	34563	01K	NHS MORECAMBE BAY
552.05	2020-01-01	207	7077	01T	NHS SOUTH SEFTON
584.88	2020-01-01	229	7734	01V	NHS SOUTHPORT AND FORMBY
1402.9	2020-01-01	490	21985	01W	NHS STOCKPORT
610.73	2020-01-01	230	8560	01X	NHS ST HELENS
660.71	2020-01-01	232	11085	01Y	NHS TAMESIDE AND GLOSSOP
1178.26	2020-01-01	404	23686	02A	NHS TRAFFORD
906.26	2020-01-01	315	14539	02E	NHS WARRINGTON
385.43	2020-01-01	133	5490	02G	NHS WEST LANCASHIRE
1883.65	2020-01-01	697	25740	02H	NHS WIGAN BOROUGH
989.88	2020-01-01	345	12130	02M	NHS FYLDE AND WYRE
1317.47	2020-01-01	451	17817	02P	NHS BARNSLEY
394.1	2020-01-01	114	4601	02Q	NHS BASSETLAW
991.99	2020-01-01	360	14822	02T	NHS CALDERDALE
1077.48	2020-01-01	363	14594	02X	NHS DONCASTER
1306.09	2020-01-01	486	18569	02Y	NHS EAST RIDING OF YORKSHIRE
1171.03	2020-01-01	434	15906	03F	NHS HULL
1017.41	2020-01-01	339	14362	03H	NHS NORTH EAST LINCOLNSHIRE
1096.3	2020-01-01	405	13572	03K	NHS NORTH LINCOLNSHIRE
1533.32	2020-01-01	506	19926	03L	NHS ROTHERHAM
4380.99	2020-01-01	1470	60545	03N	NHS SHEFFIELD
329.44	2020-01-01	123	5220	03Q	NHS VALE OF YORK
1684.69	2020-01-01	650	21437	03R	NHS WAKEFIELD
3204.53	2020-01-01	1143	46589	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
2780.25	2020-01-01	964	45519	04C	NHS LEICESTER CITY
3441.66	2020-01-01	1277	50148	04V	NHS WEST LEICESTERSHIRE
845.02	2020-01-01	303	11231	04Y	NHS CANNOCK CHASE
837.15	2020-01-01	312	11699	05D	NHS EAST STAFFORDSHIRE
1519.57	2020-01-01	536	21185	05G	NHS NORTH STAFFORDSHIRE
1071.94	2020-01-01	403	13712	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1116.59	2020-01-01	403	16948	05V	NHS STAFFORD AND SURROUNDS
1395.86	2020-01-01	507	17278	05W	NHS STOKE ON TRENT
7674.38	2020-01-01	2586	105372	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
3739.25	2020-01-01	1211	51072	06K	NHS EAST AND NORTH HERTFORDSHIRE
1559.73	2020-01-01	584	21058	06L	NHS IPSWICH AND EAST SUFFOLK
3343.71	2020-01-01	1193	48456	06N	NHS HERTS VALLEYS
2366.52	2020-01-01	891	30810	06Q	NHS MID ESSEX
3981.07	2020-01-01	1448	52139	06T	NHS NORTH EAST ESSEX
1000.68	2020-01-01	353	13006	07G	NHS THURROCK
2769.96	2020-01-01	990	34608	07H	NHS WEST ESSEX
2012.78	2020-01-01	731	26775	07K	NHS WEST SUFFOLK
1477.92	2020-01-01	526	18130	09D	NHS BRIGHTON AND HOVE
4550.29	2020-01-01	1602	65031	10Q	NHS OXFORDSHIRE
1150.75	2020-01-01	417	14186	10R	NHS PORTSMOUTH
3341.6	2020-01-01	1170	42869	11J	NHS DORSET
3425.4	2020-01-01	1266	47568	11M	NHS GLOUCESTERSHIRE
2963.68	2020-01-01	1088	37837	11N	NHS KERNOW
1379.17	2020-01-01	473	21621	11X	NHS SOMERSET
2324.45	2020-01-01	866	32849	12F	NHS WIRRAL
2525.04	2020-01-01	897	36531	13T	NHS NEWCASTLE GATESHEAD
3519.65	2020-01-01	1206	59186	14L	NHS MANCHESTER
3257.77	2020-01-01	1234	45937	14Y	NHS BUCKINGHAMSHIRE
3067.89	2020-01-01	1025	43533	15A	NHS BERKSHIRE WEST
4987.43	2020-01-01	1892	68681	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
7612.85	2020-01-01	2604	101996	15E	NHS BIRMINGHAM AND SOLIHULL
2463.21	2020-01-01	868	38855	15F	NHS LEEDS
5783.22	2020-01-01	2158	83967	15M	NHS DERBY AND DERBYSHIRE
9491.14	2020-01-01	3377	128190	15N	NHS DEVON
3471	2020-01-01	1199	52086	16C	NHS TEES VALLEY
6737.41	2020-01-01	2387	89996	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
6009.86	2020-01-01	2084	78557	26A	NHS NORFOLK AND WAVENEY
3141.3	2020-01-01	1146	45888	27D	NHS CHESHIRE
1853.85	2020-01-01	629	28981	36J	NHS BRADFORD DISTRICT AND CRAVEN
7824.11	2020-01-01	2769	112636	36L	NHS SOUTH WEST LONDON
1073.16	2020-01-01	333	16125	42D	NHS NORTH YORKSHIRE
4907.74	2020-01-01	1779	66966	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5182.85	2020-01-01	1869	66924	70F	NHS WEST SUSSEX
5511.39	2020-01-01	2070	70966	71E	NHS LINCOLNSHIRE
10035.22	2020-01-01	3591	143377	72Q	NHS SOUTH EAST LONDON
4559.1	2020-01-01	1502	64379	78H	NHS NORTHAMPTONSHIRE
2512.25	2020-01-01	901	33353	84H	NHS COUNTY DURHAM
12485.51	2020-01-01	4509	167137	91Q	NHS KENT AND MEDWAY
6287.38	2020-01-01	2252	88430	92A	NHS SURREY HEARTLANDS
4960.38	2020-01-01	1787	66282	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
7378.11	2020-01-01	2635	106959	93C	NHS NORTH CENTRAL LONDON
2960.2	2020-01-01	1068	43776	97R	NHS EAST SUSSEX
1836.12	2020-01-01	681	27179	99A	NHS LIVERPOOL
1542.17	2020-01-01	536	20835	99C	NHS NORTH TYNESIDE
2385.16	2020-01-01	875	31913	99E	NHS BASILDON AND BRENTWOOD
1739.78	2020-01-01	605	22579	99F	NHS CASTLE POINT AND ROCHFORD
2423.81	2020-01-01	850	36035	99G	NHS SOUTHEND
11800.6	2020-01-01	4356	169631	A3A8R	NHS NORTH EAST LONDON
7054.16	2020-01-01	2635	98197	B2M3M	NHS COVENTRY AND WARWICKSHIRE
5363.92	2020-01-01	1871	70801	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
5095.1	2020-01-01	1786	74217	D4U1Y	NHS FRIMLEY
8959.87	2020-01-01	3273	122815	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
6243.12	2020-01-01	2224	84460	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
2388.59	2020-01-01	778	34196	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
10188.89	2020-01-01	3565	141276	W2U3Z	NHS NORTH WEST LONDON
2367.06	2020-01-01	826	29294	X2C4Y	NHS KIRKLEES
2114.7	2020-02-01	689	29497	00L	NHS NORTHUMBERLAND
557.73	2020-02-01	206	7340	00N	NHS SOUTH TYNESIDE
1171.43	2020-02-01	427	17033	00P	NHS SUNDERLAND
601.92	2020-02-01	248	8919	00Q	NHS BLACKBURN WITH DARWEN
709.58	2020-02-01	269	10565	00R	NHS BLACKPOOL
1278.16	2020-02-01	385	19430	00T	NHS BOLTON
778.19	2020-02-01	247	12611	00V	NHS BURY
799.26	2020-02-01	268	12501	00X	NHS CHORLEY AND SOUTH RIBBLE
1217.31	2020-02-01	436	23190	00Y	NHS OLDHAM
1302.26	2020-02-01	472	21263	01A	NHS EAST LANCASHIRE
1107.23	2020-02-01	373	20736	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
930.19	2020-02-01	314	14419	01E	NHS GREATER PRESTON
462.08	2020-02-01	166	6985	01F	NHS HALTON
1404.93	2020-02-01	436	21304	01G	NHS SALFORD
2198.91	2020-02-01	804	30332	01H	NHS NORTH CUMBRIA
477.6	2020-02-01	178	7142	01J	NHS KNOWSLEY
2084.64	2020-02-01	726	29019	01K	NHS MORECAMBE BAY
446.98	2020-02-01	161	6089	01T	NHS SOUTH SEFTON
550.72	2020-02-01	206	7681	01V	NHS SOUTHPORT AND FORMBY
1137.81	2020-02-01	422	18892	01W	NHS STOCKPORT
492.21	2020-02-01	189	7452	01X	NHS ST HELENS
527.53	2020-02-01	182	9538	01Y	NHS TAMESIDE AND GLOSSOP
960.66	2020-02-01	323	18182	02A	NHS TRAFFORD
736	2020-02-01	262	10338	02E	NHS WARRINGTON
332.49	2020-02-01	120	5255	02G	NHS WEST LANCASHIRE
1665.86	2020-02-01	578	25437	02H	NHS WIGAN BOROUGH
806.35	2020-02-01	310	9653	02M	NHS FYLDE AND WYRE
1029.11	2020-02-01	357	14152	02P	NHS BARNSLEY
274.45	2020-02-01	91	3280	02Q	NHS BASSETLAW
827.65	2020-02-01	307	12672	02T	NHS CALDERDALE
984.45	2020-02-01	312	12660	02X	NHS DONCASTER
1168.49	2020-02-01	445	14556	02Y	NHS EAST RIDING OF YORKSHIRE
1150.58	2020-02-01	443	13944	03F	NHS HULL
872.87	2020-02-01	258	13610	03H	NHS NORTH EAST LINCOLNSHIRE
895.05	2020-02-01	328	10960	03K	NHS NORTH LINCOLNSHIRE
1260.77	2020-02-01	403	17443	03L	NHS ROTHERHAM
3802.74	2020-02-01	1277	57410	03N	NHS SHEFFIELD
430.99	2020-02-01	148	7012	03Q	NHS VALE OF YORK
1378.53	2020-02-01	511	19430	03R	NHS WAKEFIELD
2786.18	2020-02-01	995	41263	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
2408.8	2020-02-01	862	37173	04C	NHS LEICESTER CITY
3193.78	2020-02-01	1135	48452	04V	NHS WEST LEICESTERSHIRE
602.85	2020-02-01	223	7745	04Y	NHS CANNOCK CHASE
773.36	2020-02-01	280	9976	05D	NHS EAST STAFFORDSHIRE
1267.76	2020-02-01	465	18566	05G	NHS NORTH STAFFORDSHIRE
1027.07	2020-02-01	346	13959	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
1044.4	2020-02-01	360	16562	05V	NHS STAFFORD AND SURROUNDS
1136.03	2020-02-01	430	15772	05W	NHS STOKE ON TRENT
6768.88	2020-02-01	2212	96361	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
3704.31	2020-02-01	1068	54136	06K	NHS EAST AND NORTH HERTFORDSHIRE
1336.82	2020-02-01	500	18042	06L	NHS IPSWICH AND EAST SUFFOLK
3329.93	2020-02-01	1139	49156	06N	NHS HERTS VALLEYS
2066.92	2020-02-01	792	27725	06Q	NHS MID ESSEX
3472.89	2020-02-01	1265	46648	06T	NHS NORTH EAST ESSEX
893.06	2020-02-01	316	11525	07G	NHS THURROCK
2467.94	2020-02-01	865	33021	07H	NHS WEST ESSEX
1807.95	2020-02-01	654	24054	07K	NHS WEST SUFFOLK
1339.5	2020-02-01	476	17238	09D	NHS BRIGHTON AND HOVE
3870.19	2020-02-01	1397	53903	10Q	NHS OXFORDSHIRE
946.2	2020-02-01	322	12084	10R	NHS PORTSMOUTH
2790.11	2020-02-01	997	34129	11J	NHS DORSET
3136.23	2020-02-01	1181	44538	11M	NHS GLOUCESTERSHIRE
2681.55	2020-02-01	956	34609	11N	NHS KERNOW
1308.82	2020-02-01	459	18941	11X	NHS SOMERSET
1812.32	2020-02-01	657	25290	12F	NHS WIRRAL
2127.42	2020-02-01	742	28465	13T	NHS NEWCASTLE GATESHEAD
2946.8	2020-02-01	1042	52000	14L	NHS MANCHESTER
3040.98	2020-02-01	1101	41612	14Y	NHS BUCKINGHAMSHIRE
2695.5	2020-02-01	939	39870	15A	NHS BERKSHIRE WEST
4150.61	2020-02-01	1588	57394	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
6863.08	2020-02-01	2303	99856	15E	NHS BIRMINGHAM AND SOLIHULL
2197.13	2020-02-01	728	42198	15F	NHS LEEDS
5001.3	2020-02-01	1862	70843	15M	NHS DERBY AND DERBYSHIRE
8171.25	2020-02-01	2893	115236	15N	NHS DEVON
3165.17	2020-02-01	1061	44828	16C	NHS TEES VALLEY
5424.8	2020-02-01	1917	75147	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
5123.31	2020-02-01	1753	72202	26A	NHS NORFOLK AND WAVENEY
2661.27	2020-02-01	919	39049	27D	NHS CHESHIRE
1685.48	2020-02-01	569	24724	36J	NHS BRADFORD DISTRICT AND CRAVEN
7163.04	2020-02-01	2489	102552	36L	NHS SOUTH WEST LONDON
893	2020-02-01	293	13220	42D	NHS NORTH YORKSHIRE
4514.83	2020-02-01	1566	62128	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4716.77	2020-02-01	1644	67639	70F	NHS WEST SUSSEX
4970.99	2020-02-01	1815	65199	71E	NHS LINCOLNSHIRE
8497.85	2020-02-01	3097	121865	72Q	NHS SOUTH EAST LONDON
4173.25	2020-02-01	1371	60663	78H	NHS NORTHAMPTONSHIRE
2231.11	2020-02-01	764	28855	84H	NHS COUNTY DURHAM
