actual_cost	date	items	quantity	row_id	row_name
652.79	2020-01-01	154	7299	36J	NHS BRADFORD DISTRICT AND CRAVEN
1003.37	2020-01-01	363	11481	36L	NHS SOUTH WEST LONDON
456.88	2020-01-01	101	5173	42D	NHS NORTH YORKSHIRE
1036.3	2020-01-01	315	12211	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
432.93	2020-01-01	122	4674	70F	NHS WEST SUSSEX
640.28	2020-01-01	186	6841	71E	NHS LINCOLNSHIRE
1156.36	2020-01-01	348	13321	72Q	NHS SOUTH EAST LONDON
829.79	2020-01-01	208	7589	78H	NHS NORTHAMPTONSHIRE
1561.91	2020-01-01	248	16176	84H	NHS COUNTY DURHAM
1502.95	2020-01-01	421	15567	91Q	NHS KENT AND MEDWAY
688.7	2020-01-01	151	7357	92A	NHS SURREY HEARTLANDS
862.26	2020-01-01	252	9398	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
997.88	2020-01-01	274	10339	93C	NHS NORTH CENTRAL LONDON
345.3	2020-01-01	104	4206	97R	NHS EAST SUSSEX
515.22	2020-01-01	103	5483	99A	NHS LIVERPOOL
1059.54	2020-01-01	204	11172	99C	NHS NORTH TYNESIDE
189.36	2020-01-01	47	1957	99E	NHS BASILDON AND BRENTWOOD
240.15	2020-01-01	46	2097	99F	NHS CASTLE POINT AND ROCHFORD
153.24	2020-01-01	35	1651	99G	NHS SOUTHEND
1502.79	2020-01-01	414	16292	A3A8R	NHS NORTH EAST LONDON
1464.6	2020-01-01	232	15929	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2561.22	2020-01-01	373	27668	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
530.75	2020-01-01	125	5654	D4U1Y	NHS FRIMLEY
1911.98	2020-01-01	458	18841	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
688.63	2020-01-01	206	7493	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
538.26	2020-01-01	89	5670	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1439.25	2020-01-01	513	16756	W2U3Z	NHS NORTH WEST LONDON
451.75	2020-01-01	123	4935	X2C4Y	NHS KIRKLEES
1244.47	2020-02-01	235	12746	00L	NHS NORTHUMBERLAND
425.6	2020-02-01	70	4464	00N	NHS SOUTH TYNESIDE
755.63	2020-02-01	182	8260	00P	NHS SUNDERLAND
204.58	2020-02-01	65	2154	00Q	NHS BLACKBURN WITH DARWEN
106.27	2020-02-01	45	1481	00R	NHS BLACKPOOL
303.36	2020-02-01	106	3608	00T	NHS BOLTON
374.31	2020-02-01	85	3996	00V	NHS BURY
110.2	2020-02-01	48	1343	00X	NHS CHORLEY AND SOUTH RIBBLE
210.01	2020-02-01	85	2619	00Y	NHS OLDHAM
373.84	2020-02-01	100	4184	01A	NHS EAST LANCASHIRE
378.46	2020-02-01	92	4668	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
101.96	2020-02-01	43	1246	01E	NHS GREATER PRESTON
57.34	2020-02-01	23	720	01F	NHS HALTON
317.39	2020-02-01	132	3637	01G	NHS SALFORD
889.01	2020-02-01	153	8649	01H	NHS NORTH CUMBRIA
96.2	2020-02-01	36	1248	01J	NHS KNOWSLEY
183.04	2020-02-01	72	2560	01K	NHS MORECAMBE BAY
87.36	2020-02-01	17	970	01T	NHS SOUTH SEFTON
19.28	2020-02-01	14	290	01V	NHS SOUTHPORT AND FORMBY
685.17	2020-02-01	159	7100	01W	NHS STOCKPORT
132.04	2020-02-01	35	1552	01X	NHS ST HELENS
167.73	2020-02-01	75	2218	01Y	NHS TAMESIDE AND GLOSSOP
192.09	2020-02-01	107	2341	02A	NHS TRAFFORD
144.6	2020-02-01	23	1664	02E	NHS WARRINGTON
51.47	2020-02-01	12	582	02G	NHS WEST LANCASHIRE
362.2	2020-02-01	108	4272	02H	NHS WIGAN BOROUGH
184.63	2020-02-01	67	2364	02M	NHS FYLDE AND WYRE
176.05	2020-02-01	50	1813	02P	NHS BARNSLEY
44.94	2020-02-01	13	578	02Q	NHS BASSETLAW
154.64	2020-02-01	50	1688	02T	NHS CALDERDALE
192.46	2020-02-01	32	2140	02X	NHS DONCASTER
439.9	2020-02-01	135	5444	02Y	NHS EAST RIDING OF YORKSHIRE
400.99	2020-02-01	95	4316	03F	NHS HULL
228.47	2020-02-01	37	2449	03H	NHS NORTH EAST LINCOLNSHIRE
130.29	2020-02-01	31	1658	03K	NHS NORTH LINCOLNSHIRE
272.15	2020-02-01	47	3119	03L	NHS ROTHERHAM
749.02	2020-02-01	155	7648	03N	NHS SHEFFIELD
181.52	2020-02-01	45	2070	03Q	NHS VALE OF YORK
397.77	2020-02-01	96	4241	03R	NHS WAKEFIELD
388.48	2020-02-01	75	4354	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
392.93	2020-02-01	92	3932	04C	NHS LEICESTER CITY
478.67	2020-02-01	106	5362	04V	NHS WEST LEICESTERSHIRE
223.37	2020-02-01	33	2376	04Y	NHS CANNOCK CHASE
200.4	2020-02-01	28	2176	05D	NHS EAST STAFFORDSHIRE
289.85	2020-02-01	78	3044	05G	NHS NORTH STAFFORDSHIRE
180.61	2020-02-01	58	2138	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
174.38	2020-02-01	36	1896	05V	NHS STAFFORD AND SURROUNDS
319.72	2020-02-01	93	3296	05W	NHS STOKE ON TRENT
865.64	2020-02-01	254	9339	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
620.08	2020-02-01	159	6612	06K	NHS EAST AND NORTH HERTFORDSHIRE
368.22	2020-02-01	92	3626	06L	NHS IPSWICH AND EAST SUFFOLK
498.31	2020-02-01	118	5294	06N	NHS HERTS VALLEYS
390.72	2020-02-01	110	3265	06Q	NHS MID ESSEX
326.1	2020-02-01	107	2650	06T	NHS NORTH EAST ESSEX
108.69	2020-02-01	29	1208	07G	NHS THURROCK
178.09	2020-02-01	57	2013	07H	NHS WEST ESSEX
473.54	2020-02-01	110	4560	07K	NHS WEST SUFFOLK
113.2	2020-02-01	55	1368	09D	NHS BRIGHTON AND HOVE
355.96	2020-02-01	141	3813	10Q	NHS OXFORDSHIRE
147.98	2020-02-01	55	1816	10R	NHS PORTSMOUTH
679.55	2020-02-01	176	6965	11J	NHS DORSET
495.19	2020-02-01	133	5458	11M	NHS GLOUCESTERSHIRE
345.54	2020-02-01	106	3773	11N	NHS KERNOW
911.38	2020-02-01	199	7552	11X	NHS SOMERSET
139.28	2020-02-01	58	1658	12F	NHS WIRRAL
1941.7	2020-02-01	420	19767	13T	NHS NEWCASTLE GATESHEAD
1192.01	2020-02-01	296	12121	14L	NHS MANCHESTER
363.38	2020-02-01	88	3844	14Y	NHS BUCKINGHAMSHIRE
303.17	2020-02-01	104	3500	15A	NHS BERKSHIRE WEST
1325.65	2020-02-01	325	13411	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2353.11	2020-02-01	375	25513	15E	NHS BIRMINGHAM AND SOLIHULL
767.57	2020-02-01	241	9049	15F	NHS LEEDS
802.69	2020-02-01	222	9949	15M	NHS DERBY AND DERBYSHIRE
1162.84	2020-02-01	319	12404	15N	NHS DEVON
1929.47	2020-02-01	281	19839	16C	NHS TEES VALLEY
1163.24	2020-02-01	216	12174	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
1113.58	2020-02-01	255	8868	26A	NHS NORFOLK AND WAVENEY
531.59	2020-02-01	208	6655	27D	NHS CHESHIRE
650.67	2020-02-01	152	7552	36J	NHS BRADFORD DISTRICT AND CRAVEN
721.32	2020-02-01	295	7703	36L	NHS SOUTH WEST LONDON
412.48	2020-02-01	93	4477	42D	NHS NORTH YORKSHIRE
1066.87	2020-02-01	316	12112	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
401.3	2020-02-01	125	4646	70F	NHS WEST SUSSEX
601.33	2020-02-01	185	6376	71E	NHS LINCOLNSHIRE
1182.97	2020-02-01	369	13430	72Q	NHS SOUTH EAST LONDON
693.27	2020-02-01	159	6308	78H	NHS NORTHAMPTONSHIRE
1456.84	2020-02-01	233	14792	84H	NHS COUNTY DURHAM
1312.62	2020-02-01	407	14654	91Q	NHS KENT AND MEDWAY
461.16	2020-02-01	117	5410	92A	NHS SURREY HEARTLANDS
755.9	2020-02-01	212	7295	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
928.09	2020-02-01	252	8843	93C	NHS NORTH CENTRAL LONDON
339.42	2020-02-01	106	4648	97R	NHS EAST SUSSEX
412.97	2020-02-01	87	4285	99A	NHS LIVERPOOL
944.03	2020-02-01	186	9234	99C	NHS NORTH TYNESIDE
279.74	2020-02-01	52	3106	99E	NHS BASILDON AND BRENTWOOD
205.22	2020-02-01	47	2028	99F	NHS CASTLE POINT AND ROCHFORD
218.93	2020-02-01	42	1843	99G	NHS SOUTHEND
1157.29	2020-02-01	328	12812	A3A8R	NHS NORTH EAST LONDON
1246.55	2020-02-01	214	13928	B2M3M	NHS COVENTRY AND WARWICKSHIRE
1935.56	2020-02-01	293	21601	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
431.26	2020-02-01	114	4944	D4U1Y	NHS FRIMLEY
1931.68	2020-02-01	445	19153	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
755.66	2020-02-01	190	8055	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
421.75	2020-02-01	86	4616	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1438.1	2020-02-01	509	16652	W2U3Z	NHS NORTH WEST LONDON
451.19	2020-02-01	113	5160	X2C4Y	NHS KIRKLEES
1482.94	2020-03-01	266	14727	00L	NHS NORTHUMBERLAND
490.41	2020-03-01	87	5162	00N	NHS SOUTH TYNESIDE
956.26	2020-03-01	228	10302	00P	NHS SUNDERLAND
179.75	2020-03-01	58	1902	00Q	NHS BLACKBURN WITH DARWEN
119.93	2020-03-01	55	1697	00R	NHS BLACKPOOL
334.58	2020-03-01	114	3839	00T	NHS BOLTON
406.85	2020-03-01	89	4008	00V	NHS BURY
140.44	2020-03-01	57	1774	00X	NHS CHORLEY AND SOUTH RIBBLE
258.66	2020-03-01	106	3202	00Y	NHS OLDHAM
495.44	2020-03-01	121	5090	01A	NHS EAST LANCASHIRE
418.25	2020-03-01	100	4403	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
142.99	2020-03-01	61	1994	01E	NHS GREATER PRESTON
57.02	2020-03-01	23	724	01F	NHS HALTON
423.11	2020-03-01	140	4488	01G	NHS SALFORD
1154.8	2020-03-01	193	11552	01H	NHS NORTH CUMBRIA
65.8	2020-03-01	28	820	01J	NHS KNOWSLEY
268.17	2020-03-01	98	3561	01K	NHS MORECAMBE BAY
81.38	2020-03-01	16	804	01T	NHS SOUTH SEFTON
35.19	2020-03-01	22	459	01V	NHS SOUTHPORT AND FORMBY
560.15	2020-03-01	162	5865	01W	NHS STOCKPORT
126.6	2020-03-01	28	1300	01X	NHS ST HELENS
190.5	2020-03-01	91	2493	01Y	NHS TAMESIDE AND GLOSSOP
261.77	2020-03-01	133	3291	02A	NHS TRAFFORD
125.54	2020-03-01	32	1432	02E	NHS WARRINGTON
68.99	2020-03-01	17	752	02G	NHS WEST LANCASHIRE
458.44	2020-03-01	122	4849	02H	NHS WIGAN BOROUGH
218.02	2020-03-01	78	2698	02M	NHS FYLDE AND WYRE
268.91	2020-03-01	53	2858	02P	NHS BARNSLEY
81.37	2020-03-01	15	882	02Q	NHS BASSETLAW
386.71	2020-03-01	74	4058	02T	NHS CALDERDALE
249.93	2020-03-01	48	2728	02X	NHS DONCASTER
373.8	2020-03-01	136	4672	02Y	NHS EAST RIDING OF YORKSHIRE
462.41	2020-03-01	122	4990	03F	NHS HULL
300.02	2020-03-01	52	3263	03H	NHS NORTH EAST LINCOLNSHIRE
154.2	2020-03-01	37	1912	03K	NHS NORTH LINCOLNSHIRE
244	2020-03-01	52	2938	03L	NHS ROTHERHAM
1006.96	2020-03-01	169	10133	03N	NHS SHEFFIELD
246.36	2020-03-01	61	2528	03Q	NHS VALE OF YORK
451.54	2020-03-01	101	4456	03R	NHS WAKEFIELD
555.49	2020-03-01	110	6114	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
363.37	2020-03-01	120	4237	04C	NHS LEICESTER CITY
603.55	2020-03-01	143	6888	04V	NHS WEST LEICESTERSHIRE
232.84	2020-03-01	45	2498	04Y	NHS CANNOCK CHASE
465.2	2020-03-01	57	5214	05D	NHS EAST STAFFORDSHIRE
256.21	2020-03-01	90	3224	05G	NHS NORTH STAFFORDSHIRE
309.2	2020-03-01	70	3472	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
221.23	2020-03-01	39	2478	05V	NHS STAFFORD AND SURROUNDS
433.91	2020-03-01	114	4908	05W	NHS STOKE ON TRENT
1111.65	2020-03-01	341	11678	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
571.57	2020-03-01	188	6192	06K	NHS EAST AND NORTH HERTFORDSHIRE
450.41	2020-03-01	114	4019	06L	NHS IPSWICH AND EAST SUFFOLK
544.4	2020-03-01	126	5393	06N	NHS HERTS VALLEYS
319.82	2020-03-01	108	2944	06Q	NHS MID ESSEX
397.33	2020-03-01	129	3201	06T	NHS NORTH EAST ESSEX
170.26	2020-03-01	31	1716	07G	NHS THURROCK
260.75	2020-03-01	64	2401	07H	NHS WEST ESSEX
468.75	2020-03-01	141	4448	07K	NHS WEST SUFFOLK
199.14	2020-03-01	79	2483	09D	NHS BRIGHTON AND HOVE
670.29	2020-03-01	192	7110	10Q	NHS OXFORDSHIRE
258.74	2020-03-01	71	2796	10R	NHS PORTSMOUTH
719.93	2020-03-01	213	7688	11J	NHS DORSET
484.81	2020-03-01	150	5564	11M	NHS GLOUCESTERSHIRE
422.15	2020-03-01	121	4626	11N	NHS KERNOW
1534.96	2020-03-01	277	13041	11X	NHS SOMERSET
236.36	2020-03-01	67	2509	12F	NHS WIRRAL
2532.04	2020-03-01	460	26030	13T	NHS NEWCASTLE GATESHEAD
1302	2020-03-01	321	12834	14L	NHS MANCHESTER
326.39	2020-03-01	96	3229	14Y	NHS BUCKINGHAMSHIRE
573.4	2020-03-01	160	5574	15A	NHS BERKSHIRE WEST
1422.09	2020-03-01	365	14385	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
3523.05	2020-03-01	490	38269	15E	NHS BIRMINGHAM AND SOLIHULL
885.68	2020-03-01	269	10217	15F	NHS LEEDS
1094.2	2020-03-01	276	12972	15M	NHS DERBY AND DERBYSHIRE
1667.25	2020-03-01	384	17123	15N	NHS DEVON
2509.42	2020-03-01	344	25919	16C	NHS TEES VALLEY
1645.55	2020-03-01	253	17624	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
1589.28	2020-03-01	301	14525	26A	NHS NORFOLK AND WAVENEY
711	2020-03-01	246	8986	27D	NHS CHESHIRE
757.91	2020-03-01	176	8674	36J	NHS BRADFORD DISTRICT AND CRAVEN
1151.93	2020-03-01	359	13022	36L	NHS SOUTH WEST LONDON
728.85	2020-03-01	124	7760	42D	NHS NORTH YORKSHIRE
1294.74	2020-03-01	359	15104	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
692.08	2020-03-01	140	7106	70F	NHS WEST SUSSEX
762.2	2020-03-01	215	7978	71E	NHS LINCOLNSHIRE
1487.43	2020-03-01	374	16014	72Q	NHS SOUTH EAST LONDON
841.83	2020-03-01	215	7794	78H	NHS NORTHAMPTONSHIRE
2102.22	2020-03-01	279	21864	84H	NHS COUNTY DURHAM
1867.66	2020-03-01	459	19548	91Q	NHS KENT AND MEDWAY
736.42	2020-03-01	156	7801	92A	NHS SURREY HEARTLANDS
892.8	2020-03-01	251	10008	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1353.16	2020-03-01	352	12984	93C	NHS NORTH CENTRAL LONDON
503.99	2020-03-01	143	6177	97R	NHS EAST SUSSEX
513.87	2020-03-01	118	5499	99A	NHS LIVERPOOL
1340.97	2020-03-01	211	13713	99C	NHS NORTH TYNESIDE
271.24	2020-03-01	62	2879	99E	NHS BASILDON AND BRENTWOOD
380.38	2020-03-01	77	3674	99F	NHS CASTLE POINT AND ROCHFORD
244.76	2020-03-01	44	2013	99G	NHS SOUTHEND
1613.41	2020-03-01	408	16791	A3A8R	NHS NORTH EAST LONDON
1391.2	2020-03-01	240	15124	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2360.84	2020-03-01	365	25676	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
615.53	2020-03-01	131	6562	D4U1Y	NHS FRIMLEY
2669.08	2020-03-01	579	24722	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
954.26	2020-03-01	252	10591	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
586.27	2020-03-01	100	6344	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
2034.48	2020-03-01	541	22928	W2U3Z	NHS NORTH WEST LONDON
545.55	2020-03-01	116	5375	X2C4Y	NHS KIRKLEES
1583.53	2020-04-01	274	15914	00L	NHS NORTHUMBERLAND
628.03	2020-04-01	80	6358	00N	NHS SOUTH TYNESIDE
865.63	2020-04-01	197	9413	00P	NHS SUNDERLAND
171.23	2020-04-01	59	1978	00Q	NHS BLACKBURN WITH DARWEN
130.06	2020-04-01	50	1660	00R	NHS BLACKPOOL
373.42	2020-04-01	133	4441	00T	NHS BOLTON
338.84	2020-04-01	79	3388	00V	NHS BURY
121.78	2020-04-01	60	1651	00X	NHS CHORLEY AND SOUTH RIBBLE
262.15	2020-04-01	98	2966	00Y	NHS OLDHAM
455.45	2020-04-01	128	4948	01A	NHS EAST LANCASHIRE
394.57	2020-04-01	101	4663	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
158.27	2020-04-01	68	1982	01E	NHS GREATER PRESTON
66.81	2020-04-01	19	760	01F	NHS HALTON
274.1	2020-04-01	136	3293	01G	NHS SALFORD
1144.49	2020-04-01	174	10949	01H	NHS NORTH CUMBRIA
74.95	2020-04-01	33	936	01J	NHS KNOWSLEY
284.84	2020-04-01	102	3648	01K	NHS MORECAMBE BAY
111.86	2020-04-01	22	1274	01T	NHS SOUTH SEFTON
36.83	2020-04-01	19	412	01V	NHS SOUTHPORT AND FORMBY
531.05	2020-04-01	166	5585	01W	NHS STOCKPORT
107.46	2020-04-01	32	1164	01X	NHS ST HELENS
243.36	2020-04-01	108	3331	01Y	NHS TAMESIDE AND GLOSSOP
234.66	2020-04-01	110	2825	02A	NHS TRAFFORD
203.68	2020-04-01	31	1976	02E	NHS WARRINGTON
81.56	2020-04-01	13	796	02G	NHS WEST LANCASHIRE
360.07	2020-04-01	116	4248	02H	NHS WIGAN BOROUGH
245.91	2020-04-01	80	2944	02M	NHS FYLDE AND WYRE
195.47	2020-04-01	58	2178	02P	NHS BARNSLEY
74.43	2020-04-01	19	906	02Q	NHS BASSETLAW
144.74	2020-04-01	58	1538	02T	NHS CALDERDALE
219.4	2020-04-01	43	2458	02X	NHS DONCASTER
425.75	2020-04-01	123	4936	02Y	NHS EAST RIDING OF YORKSHIRE
516.59	2020-04-01	114	5338	03F	NHS HULL
203.08	2020-04-01	44	2017	03H	NHS NORTH EAST LINCOLNSHIRE
143.88	2020-04-01	34	1696	03K	NHS NORTH LINCOLNSHIRE
220.88	2020-04-01	47	2553	03L	NHS ROTHERHAM
891.36	2020-04-01	171	8991	03N	NHS SHEFFIELD
335.56	2020-04-01	56	3161	03Q	NHS VALE OF YORK
457.82	2020-04-01	101	4922	03R	NHS WAKEFIELD
525.86	2020-04-01	107	5878	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
452.31	2020-04-01	117	4834	04C	NHS LEICESTER CITY
733.49	2020-04-01	158	8013	04V	NHS WEST LEICESTERSHIRE
159.65	2020-04-01	37	1722	04Y	NHS CANNOCK CHASE
233.34	2020-04-01	41	2660	05D	NHS EAST STAFFORDSHIRE
313.8	2020-04-01	99	3316	05G	NHS NORTH STAFFORDSHIRE
300.39	2020-04-01	65	3426	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
151.93	2020-04-01	35	1786	05V	NHS STAFFORD AND SURROUNDS
426.56	2020-04-01	99	4223	05W	NHS STOKE ON TRENT
1028.24	2020-04-01	315	10617	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
767.43	2020-04-01	197	8288	06K	NHS EAST AND NORTH HERTFORDSHIRE
476.68	2020-04-01	134	4744	06L	NHS IPSWICH AND EAST SUFFOLK
527.47	2020-04-01	127	5621	06N	NHS HERTS VALLEYS
419.76	2020-04-01	142	3934	06Q	NHS MID ESSEX
333.53	2020-04-01	123	2871	06T	NHS NORTH EAST ESSEX
184.53	2020-04-01	42	1680	07G	NHS THURROCK
172.77	2020-04-01	63	1892	07H	NHS WEST ESSEX
470.15	2020-04-01	128	4156	07K	NHS WEST SUFFOLK
197.69	2020-04-01	70	2359	09D	NHS BRIGHTON AND HOVE
653.06	2020-04-01	193	7037	10Q	NHS OXFORDSHIRE
191.37	2020-04-01	49	2066	10R	NHS PORTSMOUTH
746.38	2020-04-01	216	7592	11J	NHS DORSET
453.88	2020-04-01	141	5138	11M	NHS GLOUCESTERSHIRE
452.37	2020-04-01	120	5326	11N	NHS KERNOW
1146.83	2020-04-01	226	9144	11X	NHS SOMERSET
167.78	2020-04-01	62	2001	12F	NHS WIRRAL
2247.2	2020-04-01	452	22785	13T	NHS NEWCASTLE GATESHEAD
1021.81	2020-04-01	339	10652	14L	NHS MANCHESTER
318.97	2020-04-01	105	3562	14Y	NHS BUCKINGHAMSHIRE
554.52	2020-04-01	138	5587	15A	NHS BERKSHIRE WEST
1572.64	2020-04-01	370	15403	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
3267.49	2020-04-01	435	34170	15E	NHS BIRMINGHAM AND SOLIHULL
1026.49	2020-04-01	314	11871	15F	NHS LEEDS
1283.32	2020-04-01	273	14650	15M	NHS DERBY AND DERBYSHIRE
1632.28	2020-04-01	361	17361	15N	NHS DEVON
1957.18	2020-04-01	301	20306	16C	NHS TEES VALLEY
1421.74	2020-04-01	228	14586	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
1216.02	2020-04-01	294	9971	26A	NHS NORFOLK AND WAVENEY
799.49	2020-04-01	270	9776	27D	NHS CHESHIRE
758.23	2020-04-01	196	8231	36J	NHS BRADFORD DISTRICT AND CRAVEN
1075.09	2020-04-01	350	11316	36L	NHS SOUTH WEST LONDON
621.79	2020-04-01	121	6822	42D	NHS NORTH YORKSHIRE
1356.15	2020-04-01	375	15049	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
710.35	2020-04-01	154	7580	70F	NHS WEST SUSSEX
903.59	2020-04-01	222	8949	71E	NHS LINCOLNSHIRE
1367.95	2020-04-01	361	14673	72Q	NHS SOUTH EAST LONDON
745.47	2020-04-01	200	7154	78H	NHS NORTHAMPTONSHIRE
1752.91	2020-04-01	279	17328	84H	NHS COUNTY DURHAM
1647.6	2020-04-01	435	17327	91Q	NHS KENT AND MEDWAY
703.95	2020-04-01	167	8281	92A	NHS SURREY HEARTLANDS
865.71	2020-04-01	261	9667	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1118.98	2020-04-01	321	11383	93C	NHS NORTH CENTRAL LONDON
676.14	2020-04-01	172	8094	97R	NHS EAST SUSSEX
462.89	2020-04-01	128	5057	99A	NHS LIVERPOOL
911.34	2020-04-01	207	9094	99C	NHS NORTH TYNESIDE
387.59	2020-04-01	69	3553	99E	NHS BASILDON AND BRENTWOOD
185.44	2020-04-01	48	1794	99F	NHS CASTLE POINT AND ROCHFORD
244.55	2020-04-01	54	2366	99G	NHS SOUTHEND
1739.85	2020-04-01	442	18237	A3A8R	NHS NORTH EAST LONDON
1491.46	2020-04-01	245	16674	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2386.47	2020-04-01	351	26128	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
424.52	2020-04-01	114	4569	D4U1Y	NHS FRIMLEY
2172.02	2020-04-01	533	21305	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
955.99	2020-04-01	236	9468	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
416.49	2020-04-01	88	4779	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1810.82	2020-04-01	544	20617	W2U3Z	NHS NORTH WEST LONDON
498.52	2020-04-01	130	5166	X2C4Y	NHS KIRKLEES
1379.75	2020-05-01	248	13668	00L	NHS NORTHUMBERLAND
463.88	2020-05-01	78	4735	00N	NHS SOUTH TYNESIDE
661.18	2020-05-01	196	7062	00P	NHS SUNDERLAND
144.02	2020-05-01	51	1700	00Q	NHS BLACKBURN WITH DARWEN
122.91	2020-05-01	55	1768	00R	NHS BLACKPOOL
327.99	2020-05-01	109	3670	00T	NHS BOLTON
237.8	2020-05-01	67	2656	00V	NHS BURY
150.18	2020-05-01	59	1789	00X	NHS CHORLEY AND SOUTH RIBBLE
297.35	2020-05-01	96	3241	00Y	NHS OLDHAM
399.84	2020-05-01	131	4617	01A	NHS EAST LANCASHIRE
437.01	2020-05-01	91	4914	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
129.16	2020-05-01	52	1681	01E	NHS GREATER PRESTON
133.84	2020-05-01	19	1518	01F	NHS HALTON
318.83	2020-05-01	119	3522	01G	NHS SALFORD
877.3	2020-05-01	145	9004	01H	NHS NORTH CUMBRIA
72.24	2020-05-01	29	858	01J	NHS KNOWSLEY
213.82	2020-05-01	83	2907	01K	NHS MORECAMBE BAY
57.49	2020-05-01	18	642	01T	NHS SOUTH SEFTON
42.94	2020-05-01	26	494	01V	NHS SOUTHPORT AND FORMBY
433.64	2020-05-01	160	4642	01W	NHS STOCKPORT
90.81	2020-05-01	32	1150	01X	NHS ST HELENS
218.13	2020-05-01	93	2778	01Y	NHS TAMESIDE AND GLOSSOP
235.62	2020-05-01	110	2707	02A	NHS TRAFFORD
98.38	2020-05-01	24	1020	02E	NHS WARRINGTON
72.16	2020-05-01	15	736	02G	NHS WEST LANCASHIRE
353.33	2020-05-01	99	3864	02H	NHS WIGAN BOROUGH
205.59	2020-05-01	78	2570	02M	NHS FYLDE AND WYRE
203.31	2020-05-01	51	2215	02P	NHS BARNSLEY
84.85	2020-05-01	15	894	02Q	NHS BASSETLAW
270.23	2020-05-01	57	2985	02T	NHS CALDERDALE
159.1	2020-05-01	35	1852	02X	NHS DONCASTER
446	2020-05-01	133	5026	02Y	NHS EAST RIDING OF YORKSHIRE
411.22	2020-05-01	105	4230	03F	NHS HULL
212.47	2020-05-01	38	2240	03H	NHS NORTH EAST LINCOLNSHIRE
136.88	2020-05-01	36	1764	03K	NHS NORTH LINCOLNSHIRE
196.64	2020-05-01	43	2330	03L	NHS ROTHERHAM
690.93	2020-05-01	157	7123	03N	NHS SHEFFIELD
154.7	2020-05-01	44	1636	03Q	NHS VALE OF YORK
435.73	2020-05-01	102	4373	03R	NHS WAKEFIELD
314.83	2020-05-01	83	3879	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
348.01	2020-05-01	98	4037	04C	NHS LEICESTER CITY
458.85	2020-05-01	124	5416	04V	NHS WEST LEICESTERSHIRE
262.35	2020-05-01	50	2842	04Y	NHS CANNOCK CHASE
